,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,655500,3801545,SH,SOLE,3801545,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,ALPHABET INC,CAP STK CL A,02079K305,76150,72290,SH,SOLE,72290,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,ALPHABET INC,CAP STK CL C,02079K107,52320,50000,SH,SOLE,50000,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,ALPHABET INC,CAP STK CL C,02079K107,76722,73320,SH,SOLE,73320,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,AMAZON COM INC,COM,023135106,1305304,1116150,SH,SOLE,1116150,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,APOLLO GLOBAL MGMT LLC,CL A SHS,037612306,1145437,34222807,SH,SOLE,34222807,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,ATLASSIAN CORP PLC,CL A,G06242104,22760,500000,SH,SOLE,500000,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,AUTODESK INC,COM,052769106,226488,2160523,SH,SOLE,2160523,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,BARCLAYS BK PLC,IPATH S&P500 VIX,06746L422,14545,520969,SH,SOLE,520969,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,CHARTER COMMUNICATIONS INC N,CL A,16119P108,45355,135000,SH,SOLE,135000,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,CHARTER COMMUNICATIONS INC N,CL A,16119P108,45332,134934,SH,SOLE,134934,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,CLOUDERA INC,COM,18914U100,826,50000,SH,SOLE,50000,0,0,2017-12-31,2017Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
