,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AECOM,COM,00766T100,121820,3952635,SH,SOLE,3952635,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
1,AECOM,COM,00766T100,26753,868025,SH,OTR,868025,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
2,AECOM,COM,00766T100,53530,1736844,SH,OTR,1736844,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
3,AERCAP HOLDINGS NV,SHS,N00985106,144931,3320300,SH,SOLE,3320300,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
4,AERCAP HOLDINGS NV,SHS,N00985106,31197,714700,SH,OTR,714700,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
5,AERCAP HOLDINGS NV,SHS,N00985106,64659,1481300,SH,OTR,1481300,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
6,AERCAP HOLDINGS NV,SHS,N00985106,2859,65500,SH,OTR,65500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
7,APPLE INC,COM,037833100,601340,4832759,SH,SOLE,4832759,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
8,APPLE INC,COM,037833100,70287,564872,SH,OTR,564872,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
9,APPLE INC,COM,037833100,246794,1983400,SH,OTR,1983400,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
10,APPLE INC,COM,037833100,6986,56140,SH,OTR,56140,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
11,BANK NEW YORK MELLON CORP,COM,064058100,8008,199001,SH,SOLE,199001,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
12,BANK NEW YORK MELLON CORP,COM,064058100,1706,42400,SH,OTR,42400,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
13,BANK NEW YORK MELLON CORP,COM,064058100,3601,89500,SH,OTR,89500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
14,CHICAGO BRIDGE & IRON CO N V,COM,167250109,199151,4042857,SH,SOLE,4042857,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
15,CHICAGO BRIDGE & IRON CO N V,COM,167250109,42570,864200,SH,OTR,864200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
16,CHICAGO BRIDGE & IRON CO N V,COM,167250109,90865,1844600,SH,OTR,1844600,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
17,CITIZENS FINL GROUP INC,COM,174610105,183053,7586100,SH,SOLE,7586100,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
18,CITIZENS FINL GROUP INC,COM,174610105,39009,1616600,SH,OTR,1616600,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
19,CITIZENS FINL GROUP INC,COM,174610105,82271,3409500,SH,OTR,3409500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
20,CIVEO CORP,COM,178787107,16964,6678807,SH,SOLE,6678807,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
21,CIVEO CORP,COM,178787107,3852,1516522,SH,OTR,1516522,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
22,CIVEO CORP,COM,178787107,6258,2463600,SH,OTR,2463600,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
23,CONNS INC,COM,208242107,63028,2081500,SH,SOLE,2081500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
24,CONNS INC,COM,208242107,15255,503800,SH,OTR,503800,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
25,CONNS INC,COM,208242107,27697,914700,SH,OTR,914700,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
26,CONNS INC,COM,208242107,1908,63000,SH,OTR,63000,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
27,CONSOL ENERGY INC,COM,20854P109,341364,12239670,SH,SOLE,12239670,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
28,CONSOL ENERGY INC,COM,20854P109,73295,2628000,SH,OTR,2628000,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
29,CONSOL ENERGY INC,COM,20854P109,155715,5583200,SH,OTR,5583200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
30,CONSOL ENERGY INC,COM,20854P109,3687,132200,SH,OTR,132200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
31,E M C CORP MASS,COM,268648102,64577,2526500,SH,SOLE,2526500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
32,E M C CORP MASS,COM,268648102,13774,538900,SH,OTR,538900,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
33,E M C CORP MASS,COM,268648102,29466,1152800,SH,OTR,1152800,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
34,FCB FINL HLDGS INC,CL A,30255G103,9536,348422,SH,SOLE,348422,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
35,FCB FINL HLDGS INC,CL A,30255G103,2162,78975,SH,OTR,78975,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
36,FCB FINL HLDGS INC,CL A,30255G103,3356,122603,SH,OTR,122603,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
37,FIFTH STR ASSET MGMT INC,CL A COM,31679P109,4361,387000,SH,SOLE,387000,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
38,FIFTH STR ASSET MGMT INC,CL A COM,31679P109,970,86100,SH,OTR,86100,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
39,FIFTH STR ASSET MGMT INC,CL A COM,31679P109,1419,125900,SH,OTR,125900,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
40,GENERAL MTRS CO,COM,37045V100,213562,5694986,SH,SOLE,5694986,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
41,GENERAL MTRS CO,COM,37045V100,45506,1213500,SH,OTR,1213500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
42,GENERAL MTRS CO,COM,37045V100,95981,2559500,SH,OTR,2559500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
43,GREEN BRICK PARTNERS INC,COM,392709101,92262,11149501,SH,SOLE,11149501,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
44,GREEN BRICK PARTNERS INC,COM,392709101,18605,2248337,SH,OTR,2248337,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
45,GREEN BRICK PARTNERS INC,COM,392709101,18569,2243967,SH,OTR,2243967,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
46,HALYARD HEALTH INC,COM,40650V100,21078,428421,SH,SOLE,428421,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
47,HALYARD HEALTH INC,COM,40650V100,4497,91400,SH,OTR,91400,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
48,HALYARD HEALTH INC,COM,40650V100,9604,195200,SH,OTR,195200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
49,IAC INTERACTIVECORP,COM PAR $.001,44919P508,103338,1531612,SH,SOLE,1531612,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
50,IAC INTERACTIVECORP,COM PAR $.001,44919P508,22446,332681,SH,OTR,332681,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
51,IAC INTERACTIVECORP,COM PAR $.001,44919P508,45906,680396,SH,OTR,680396,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
52,INGRAM MICRO INC,CL A,457153104,16794,668552,SH,SOLE,668552,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
53,INGRAM MICRO INC,CL A,457153104,3580,142500,SH,OTR,142500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
54,INGRAM MICRO INC,CL A,457153104,7544,300300,SH,OTR,300300,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
55,KAPSTONE PAPER & PACKAGING C,COM,48562P103,28259,860498,SH,SOLE,860498,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
56,KAPSTONE PAPER & PACKAGING C,COM,48562P103,6066,184700,SH,OTR,184700,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
57,KAPSTONE PAPER & PACKAGING C,COM,48562P103,11980,364800,SH,OTR,364800,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
58,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,99478,2677746,SH,SOLE,2677746,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
59,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,21254,572100,SH,OTR,572100,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
60,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,43711,1176600,SH,OTR,1176600,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
61,LAM RESEARCH CORP,COM,512807108,69968,996200,SH,SOLE,996200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
62,LAM RESEARCH CORP,COM,512807108,15051,214300,SH,OTR,214300,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
63,LAM RESEARCH CORP,COM,512807108,31219,444500,SH,OTR,444500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
64,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,38215,742467,SH,SOLE,742467,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
65,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,5132,99709,SH,OTR,99709,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
66,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,16792,326242,SH,OTR,326242,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
67,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,92213,1851303,SH,SOLE,1851303,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
68,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,22133,444347,SH,OTR,444347,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
69,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,40517,813430,SH,OTR,813430,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
70,LIFE TIME FITNESS INC,COM,53217R207,77487,1091985,SH,SOLE,1091985,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
71,LIFE TIME FITNESS INC,COM,53217R207,16981,239300,SH,OTR,239300,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
72,LIFE TIME FITNESS INC,COM,53217R207,34047,479800,SH,OTR,479800,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
73,MACYS INC,COM,55616P104,65592,1010500,SH,SOLE,1010500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
74,MACYS INC,COM,55616P104,13975,215300,SH,OTR,215300,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
75,MACYS INC,COM,55616P104,29482,454200,SH,OTR,454200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
76,MARKET VECTORS ETF TR,GOLD MINER ETF,57060U100,94320,5171080,SH,SOLE,5171080,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
77,MARKET VECTORS ETF TR,GOLD MINER ETF,57060U100,19598,1074450,SH,OTR,1074450,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
78,MARKET VECTORS ETF TR,GOLD MINER ETF,57060U100,41446,2272266,SH,OTR,2272266,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
79,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,84570,5753078,SH,SOLE,5753078,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
80,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,20781,1413700,SH,OTR,1413700,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
81,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,26873,1828086,SH,OTR,1828086,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
82,MARVELL TECHNOLOGY GROUP LTD,ORD,G5876H105,794,54000,SH,OTR,54000,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
83,MICRON TECHNOLOGY INC,COM,595112103,543947,20049646,SH,SOLE,20049646,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
84,MICRON TECHNOLOGY INC,COM,595112103,116339,4288200,SH,OTR,4288200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
85,MICRON TECHNOLOGY INC,COM,595112103,246245,9076500,SH,OTR,9076500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
86,MICRON TECHNOLOGY INC,COM,595112103,3668,135200,SH,OTR,135200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
87,NOKIA CORP,SPONSORED ADR,654902204,24644,3251200,SH,SOLE,3251200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
88,NOKIA CORP,SPONSORED ADR,654902204,7252,956700,SH,OTR,956700,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
89,NOKIA CORP,SPONSORED ADR,654902204,16995,2242100,SH,OTR,2242100,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
90,NORTHSTAR ASSET MGMT GROUP I,COM,66705Y104,44575,1909799,SH,SOLE,1909799,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
91,NORTHSTAR ASSET MGMT GROUP I,COM,66705Y104,9579,410400,SH,OTR,410400,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
92,NORTHSTAR ASSET MGMT GROUP I,COM,66705Y104,19955,854950,SH,OTR,854950,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
93,OIL STS INTL INC,COM,678026105,7188,180728,SH,SOLE,180728,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
94,OIL STS INTL INC,COM,678026105,875,22000,SH,OTR,22000,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
95,OIL STS INTL INC,COM,678026105,2478,62300,SH,OTR,62300,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
96,ON SEMICONDUCTOR CORP,COM,682189105,127868,10558900,SH,SOLE,10558900,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
97,ON SEMICONDUCTOR CORP,COM,682189105,28239,2331900,SH,OTR,2331900,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
98,ON SEMICONDUCTOR CORP,COM,682189105,56187,4639700,SH,OTR,4639700,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
99,SANTANDER CONSUMER USA HDG I,COM,80283M101,30197,1304951,SH,SOLE,1304951,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
100,SANTANDER CONSUMER USA HDG I,COM,80283M101,6433,278000,SH,OTR,278000,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
101,SANTANDER CONSUMER USA HDG I,COM,80283M101,13636,589300,SH,OTR,589300,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
102,SCIENTIFIC GAMES CORP,CL A,80874P109,12816,1224100,SH,SOLE,1224100,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
103,SCIENTIFIC GAMES CORP,CL A,80874P109,2731,260800,SH,OTR,260800,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
104,SCIENTIFIC GAMES CORP,CL A,80874P109,5760,550100,SH,OTR,550100,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
105,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,72380,1386326,SH,SOLE,1386326,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
106,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,10891,208600,SH,OTR,208600,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
107,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,31806,609200,SH,OTR,609200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
108,SUNEDISON INC,COM,86732Y109,354499,14770788,SH,SOLE,14770788,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
109,SUNEDISON INC,COM,86732Y109,77933,3247200,SH,OTR,3247200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
110,SUNEDISON INC,COM,86732Y109,163414,6808900,SH,OTR,6808900,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
111,SUNEDISON INC,COM,86732Y109,3048,127000,SH,OTR,127000,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
112,SUNEDISON SEMICONDUCTOR LTD,SHS,Y8213L102,41963,1625200,SH,SOLE,1625200,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
113,SUNEDISON SEMICONDUCTOR LTD,SHS,Y8213L102,9029,349700,SH,OTR,349700,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
114,SUNEDISON SEMICONDUCTOR LTD,SHS,Y8213L102,18722,725100,SH,OTR,725100,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
115,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,72753,2858100,SH,SOLE,2858100,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
116,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,15031,590500,SH,OTR,590500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
117,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,31971,1256000,SH,OTR,1256000,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
118,TIME INC NEW,COM,887228104,9946,443209,SH,SOLE,443209,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
119,TIME INC NEW,COM,887228104,2123,94600,SH,OTR,94600,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
120,TIME INC NEW,COM,887228104,4537,202191,SH,OTR,202191,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
121,TIME WARNER INC,COM NEW,887317303,192886,2284300,SH,SOLE,2284300,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
122,TIME WARNER INC,COM NEW,887317303,41409,490400,SH,OTR,490400,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
123,TIME WARNER INC,COM NEW,887317303,84752,1003700,SH,OTR,1003700,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
124,TRI POINTE HOMES INC,COM,87265H109,44057,2855261,SH,SOLE,2855261,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
125,TRI POINTE HOMES INC,COM,87265H109,10343,670300,SH,OTR,670300,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
126,TRI POINTE HOMES INC,COM,87265H109,19450,1260500,SH,OTR,1260500,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
127,VODAFONE GROUP PLC NEW,SPNSR ADR NO PAR,92857W308,12611,385880,SH,SOLE,385880,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
128,VODAFONE GROUP PLC NEW,SPNSR ADR NO PAR,92857W308,186,5699,SH,OTR,5699,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
129,VODAFONE GROUP PLC NEW,SPNSR ADR NO PAR,92857W308,8095,247715,SH,OTR,247715,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
130,VOYA FINL INC,COM,929089100,153224,3554268,SH,SOLE,3554268,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
131,VOYA FINL INC,COM,929089100,32652,757400,SH,OTR,757400,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
132,VOYA FINL INC,COM,929089100,68864,1597400,SH,OTR,1597400,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
133,YAHOO INC,COM,984332106,53962,1214400,SH,SOLE,1214400,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
134,YAHOO INC,COM,984332106,12304,276900,SH,OTR,276900,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
135,YAHOO INC,COM,984332106,23715,533700,SH,OTR,533700,0,0,2015-03-31,2015Q1,GREENLIGHT CAPITAL INC,0001079114
