,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Adobe Inc,Common Stock,00724F101,17616,40468,SH,SOLE,40468,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
1,Aerojet Rocketdyne Holdings In,Common Stock,007800105,254,6415,SH,SOLE,6415,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
2,AeroVironment Inc,Common Stock,008073108,11125,139712,SH,SOLE,123626,16086,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
3,Alibaba Group Holding Ltd,ADR,01609W102,33122,153558,SH,SOLE,139532,13275,751,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
4,Align Technology Inc,Common Stock,016255101,585,2133,SH,SOLE,2133,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
5,Allegheny Technologies Inc,Common Stock,01741R102,52,5084,SH,SOLE,5084,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
6,Alphabet Inc,Common Stock,02079K107,4333,3065,SH,SOLE,3065,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
7,Altair Engineering Inc,Common Stock,021369103,1811,45555,SH,SOLE,45555,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
8,Amazon.com Inc,Common Stock,023135106,49002,17762,SH,SOLE,17762,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
9,AMETEK Inc,Common Stock,031100100,453,5073,SH,SOLE,5073,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
10,ANSYS Inc,Common Stock,03662Q105,5260,18032,SH,SOLE,18032,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
11,Apple Inc,Common Stock,037833100,37804,103630,SH,SOLE,103630,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
12,AquaBounty Technologies Inc,Common Stock,03842K200,3616,1122985,SH,SOLE,1122985,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
13,Arcturus Therapeutics Holdings,Common Stock,03969T109,89686,1918835,SH,SOLE,1918835,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
14,Autodesk Inc,Common Stock,052769106,81293,339868,SH,SOLE,250903,60932,28033,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
15,Baidu Inc,ADR,056752108,5188,43272,SH,SOLE,43272,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
16,Renishaw PLC,Common Stock,G75006117,1981,39764,SH,SOLE,39764,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
17,CareDx Inc,Common Stock,14167L103,45191,1275502,SH,SOLE,1275502,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
18,Carpenter Technology Corp,Common Stock,144285103,51,2085,SH,SOLE,2085,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
19,Castle Biosciences Inc,Common Stock,14843C105,17856,473770,SH,SOLE,473770,0,0,2020-06-30,2020Q2,ARK Investment Management LLC,0001697748
