,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACTIVISION BLIZZARD INC,COM,00507V109,117471,1974972,SH,SOLE,1974972,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
1,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,140615,723030,SH,SOLE,723030,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
2,ALPHABET INC,CAP STK CL A,02079K305,189551,163132,SH,SOLE,163132,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
3,ALTERYX INC,COM CL A,02156B103,122422,1286355,SH,SOLE,1286355,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
4,AMAZON COM INC,COM,023135106,558575,286490,SH,SOLE,286490,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
5,ANAPLAN INC,COM,03272L108,40341,1333141,SH,SOLE,1333141,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
6,APPLE INC,COM,037833100,104814,412184,SH,SOLE,412184,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
7,AVALARA INC,COM,05338G106,159956,2144177,SH,SOLE,2144177,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
8,BILL COM HLDGS INC,COM,090043100,55283,1616464,SH,SOLE,1616464,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
9,CARDLYTICS INC,COM,14161W105,13576,388319,SH,SOLE,388319,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
10,CARVANA CO,CL A,146869102,109255,1983209,SH,SOLE,1983209,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
11,CERIDIAN HCM HLDG INC,COM,15677J108,119030,2377276,SH,SOLE,2377276,0,0,2020-03-31,2020Q1,Whale Rock Capital Management LLC,0001387322
