,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ABIOMED,COM,003654100,22250,197465,SH,DFND,197465,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
1,ABIOMED,COM,003654100,11309,100368,SH,DFND,5383,0,94985,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
2,ABIOMED,COM,003654100,14830,131615,SH,DFND,131615,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
3,ABIOMED,COM,003654100,17885,158723,SH,SOLE,158723,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
4,Acacia Reasearch Corp,ACACIA TCH COM,003881307,934,143640,SH,DFND,143640,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
5,Acacia Reasearch Corp,ACACIA TCH COM,003881307,1444,222180,SH,SOLE,222180,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
6,Activision Blizzard Inc,COM,00507V109,1600,44300,SH,DFND,44300,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
7,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,2228,550204,SH,DFND,550204,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
8,Adaptimmune Therapeutics ADR,SPONDS ADR,00653A107,1502,370780,SH,SOLE,370780,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
9,Aduro Biotechnology,COM,00739L101,1824,160000,SH,DFND,160000,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
10,Aduro Biotechnology,COM,00739L101,1482,130000,SH,SOLE,130000,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
11,Aerovironment,COM,008073108,3000,111810,SH,DFND,111810,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
12,Aerovironment,COM,008073108,4719,175900,SH,SOLE,175900,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
13,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,127643,1453629,SH,DFND,1453629,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
14,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,3109912,35416378,SH,DFND,15932022,0,19484356,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
15,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,848021,9657454,SH,SOLE,7841068,0,1816386,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
16,Alibaba Group Holding Sponsored ADR,SPONSORED ADS,01609W102,190414,2168472,SH,DFND,2168472,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
17,Alnylam Pharmaceuticals,COM,02043Q107,16844,449885,SH,DFND,449885,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
18,Alnylam Pharmaceuticals,COM,02043Q107,47614,1271745,SH,DFND,997592,0,274153,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
19,Alnylam Pharmaceuticals,COM,02043Q107,12191,325602,SH,DFND,325602,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
20,Alnylam Pharmaceuticals,COM,02043Q107,47578,1270790,SH,SOLE,1250756,0,20034,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
21,Alphabet Inc Class A,CL A,02079K305,12392,15637,SH,DFND,15637,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
22,Alphabet Inc Class A,CL A,02079K305,13022,16433,SH,DFND,11233,0,5200,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
23,Alphabet Inc Class A,CL A,02079K305,77802,98179,SH,SOLE,98179,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
24,Alphabet Inc Class A,CL A,02079K305,11781,14866,SH,DFND,14866,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
25,Alphabet Inc Class C,CL C,02079K107,120595,156248,SH,DFND,156248,0,0,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
26,Alphabet Inc Class C,CL C,02079K107,1212154,1570514,SH,DFND,916449,0,654065,2016-12-31,2016Q4,BAILLIE GIFFORD & CO,0001088875
