,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,21VIANET GROUP INC,SPONSORED ADR,90138A103,19820,661338,SH,SOLE,661338,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
1,3-D SYS CORP DEL,COM NEW,88554D205,8101,135475,SH,SOLE,135475,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
2,3-D SYS CORP DEL,COM NEW,88554D205,45956,768489,SH,DFND,768489,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
3,58 COM INC,SPON ADR REP A,31680Q104,7700,142440,SH,SOLE,142440,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
4,ADOBE SYS INC,COM,00724F101,86068,1189439,SH,SOLE,1189439,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
5,ADOBE SYS INC,COM,00724F101,295855,4088659,SH,DFND,4088659,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
6,AKAMAI TECHNOLOGIES INC,COM,00971T101,62515,1023829,SH,SOLE,1023829,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
7,AKAMAI TECHNOLOGIES INC,COM,00971T101,143775,2354650,SH,DFND,2354650,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
8,AMAZON COM INC,COM,023135106,2093,6443,SH,SOLE,6443,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
9,AMAZON COM INC,COM,023135106,81709,251584,SH,DFND,251584,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
10,AMERICAN TOWER CORP NEW,COM,03027X100,19235,213766,SH,SOLE,213766,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
11,AMERICAN TOWER CORP NEW,COM,03027X100,153922,1710622,SH,DFND,1710622,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
12,APPLE INC,COM,037833100,170889,1838900,SH,SOLE,1838900,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
13,APPLE INC,COM,037833100,767369,8257494,SH,DFND,8257494,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
14,APPLIED MATLS INC,COM,038222105,14484,642301,SH,SOLE,642301,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
15,APPLIED MATLS INC,COM,038222105,180979,8025684,SH,DFND,8025684,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
16,ATMEL CORP,COM,049513104,6222,664000,SH,DFND,664000,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
17,AVAGO TECHNOLOGIES LTD,SHS,Y0486S104,146420,2031640,SH,SOLE,2031640,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
18,AVAGO TECHNOLOGIES LTD,SHS,Y0486S104,376977,5230711,SH,DFND,5230711,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
19,BAIDU INC,SPON ADR REP A,056752108,7429,39769,SH,SOLE,39769,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
20,BAIDU INC,SPON ADR REP A,056752108,256796,1374635,SH,DFND,1374635,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
21,CBS CORP NEW,CL B,124857202,68384,1100486,SH,SOLE,1100486,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
22,CBS CORP NEW,CL B,124857202,296766,4775759,SH,DFND,4775759,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
23,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,107250,677167,SH,SOLE,677167,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
24,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,324530,2049062,SH,DFND,2049062,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
25,EBAY INC,COM,278642103,4004,79994,SH,SOLE,79994,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
26,EBAY INC,COM,278642103,29391,587121,SH,DFND,587121,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
27,FACEBOOK INC,CL A,30303M102,78697,1169520,SH,SOLE,1169520,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
28,FACEBOOK INC,CL A,30303M102,316591,4704867,SH,DFND,4704867,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
29,FINISAR CORP,COM NEW,31787A507,16649,842969,SH,SOLE,842969,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
30,FINISAR CORP,COM NEW,31787A507,55528,2811557,SH,DFND,2811557,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
31,GOOGLE INC,CL A,38259P508,3612,6177,SH,SOLE,6177,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
32,GOOGLE INC,CL A,38259P508,57947,99110,SH,DFND,99110,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
33,GOOGLE INC,CL C,38259P706,2050,3564,SH,SOLE,3564,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
34,GOOGLE INC,CL C,38259P706,57016,99110,SH,DFND,99110,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
35,HAIN CELESTIAL GROUP INC,COM,405217100,39302,442887,SH,SOLE,442887,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
36,HAIN CELESTIAL GROUP INC,COM,405217100,160884,1812983,SH,DFND,1812983,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
37,JOY GLOBAL INC,COM,481165108,24632,400000,SH,DFND,400000,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
38,KEURIG GREEN MTN INC,COM,49271M100,8893,71363,SH,SOLE,71363,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
39,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,68873,1557517,SH,SOLE,1557517,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
40,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,213129,4819740,SH,DFND,4819740,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
41,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,60164,1421973,SH,SOLE,1421973,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
42,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,199660,4718983,SH,DFND,4718983,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
43,LINKEDIN CORP,COM CL A,53578A108,14348,83679,SH,SOLE,83679,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
44,LINKEDIN CORP,COM CL A,53578A108,77466,451777,SH,DFND,451777,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
45,LULULEMON ATHLETICA INC,COM,550021109,2486,61401,SH,SOLE,61401,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
46,LULULEMON ATHLETICA INC,COM,550021109,13177,325522,SH,DFND,325522,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
47,MELLANOX TECHNOLOGIES LTD,SHS,M51363113,8179,234636,SH,SOLE,234636,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
48,MELLANOX TECHNOLOGIES LTD,SHS,M51363113,24515,703247,SH,DFND,703247,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
49,MICRON TECHNOLOGY INC,COM,595112103,132469,4020311,SH,SOLE,4020311,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
50,MICRON TECHNOLOGY INC,COM,595112103,400496,12154657,SH,DFND,12154657,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
51,MICROSOFT CORP,COM,594918104,8782,210608,SH,SOLE,210608,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
52,MICROSOFT CORP,COM,594918104,72435,1737055,SH,DFND,1737055,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
53,MOLYCORP INC DEL,COM,608753109,2865,1114900,SH,DFND,1114900,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
54,NETFLIX INC,COM,64110L106,203914,462809,SH,SOLE,462809,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
55,NETFLIX INC,COM,64110L106,714257,1621101,SH,DFND,1621101,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
56,NII HLDGS INC,CL B NEW,62913F201,395,718233,SH,DFND,718233,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
57,NUANCE COMMUNICATIONS INC,COM,67020Y100,8728,465000,SH,DFND,465000,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
58,NUTRI SYS INC NEW,COM,67069D108,10863,634885,SH,DFND,634885,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
59,PRICELINE GRP INC,COM NEW,741503403,5493,4566,SH,SOLE,4566,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
60,PRICELINE GRP INC,COM NEW,741503403,154137,128127,SH,DFND,128127,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
61,SALESFORCE COM INC,COM,79466L302,64704,1114054,SH,SOLE,1114054,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
62,SALESFORCE COM INC,COM,79466L302,147161,2533772,SH,DFND,2533772,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
63,SIRIUS XM HLDGS INC,COM,82968B103,38901,11243022,SH,DFND,11243022,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
64,SOLARCITY CORP,COM,83416T100,26481,375092,SH,SOLE,375092,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
65,SOLARCITY CORP,COM,83416T100,73132,1035868,SH,DFND,1035868,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
66,SUNEDISON INC,COM,86732Y109,9763,432008,SH,SOLE,432008,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
67,SUPERVALU INC,COM,868536103,8642,1051300,SH,DFND,1051300,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
68,TIME WARNER INC,COM NEW,887317303,71582,1018958,SH,SOLE,1018958,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
69,TIME WARNER INC,COM NEW,887317303,297864,4240060,SH,DFND,4240060,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
70,TRUECAR INC,COM,89785L107,3800,257110,SH,SOLE,257110,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
71,TWENTY FIRST CENTY FOX INC,CL A,90130A101,53910,1533704,SH,SOLE,1533704,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
72,TWENTY FIRST CENTY FOX INC,CL A,90130A101,218380,6212809,SH,DFND,6212809,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
73,YY INC,ADS REPCOM CLA,98426T106,37604,498068,SH,SOLE,498068,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
74,YY INC,ADS REPCOM CLA,98426T106,75725,1002980,SH,DFND,1002980,0,0,2014-06-30,2014Q2,COATUE MANAGEMENT LLC,0001135730
