,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ACUITY BRANDS INC,COM,00508Y102,346,2989,SH,SOLE,2989,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
1,ADTALEM GLOBAL ED INC,COM,00737L103,200,4165,SH,SOLE,4165,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
2,AES CORP,COM,00130H105,354,26370,SH,SOLE,26370,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
3,AFFILIATED MANAGERS GROUP,COM,008252108,1633,10986,SH,SOLE,10986,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
4,AFLAC INC,COM,001055102,5935,137959,SH,SOLE,137959,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
5,AGCO CORP,COM,001084102,350,5757,SH,SOLE,5757,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
6,AGNICO EAGLE MINES LTD,COM,008474108,6404,139751,SH,SOLE,139751,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
7,AIR PRODS & CHEMS INC,COM,009158106,513,3294,SH,SOLE,3294,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
8,AKAMAI TECHNOLOGIES INC,COM,00971T101,12160,166054,SH,SOLE,166054,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
9,ALBEMARLE CORP,COM,012653101,417,4418,SH,SOLE,4418,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
10,ALEXANDRIA REAL ESTATE EQ IN,COM,015271109,564,4467,SH,SOLE,4467,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
11,ALEXION PHARMACEUTICALS INC,COM,015351109,2117,17053,SH,SOLE,17053,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
12,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,15701,84629,SH,SOLE,84629,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
13,ALIGN TECHNOLOGY INC,COM,016255101,570,1665,SH,SOLE,1665,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
14,ALLEGHENY TECHNOLOGIES INC,COM,01741R102,564,22434,SH,SOLE,22434,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
15,ALLEGION PUB LTD CO,ORD SHS,G0176J109,776,10033,SH,SOLE,10033,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
16,ALLIANCE DATA SYSTEMS CORP,COM,018581108,21424,91869,SH,SOLE,91869,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
17,ALLIANT ENERGY CORP,COM,018802108,361,8536,SH,SOLE,8536,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
18,ALLSTATE CORP,COM,020002101,4605,50452,SH,SOLE,50452,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
19,ALTRIA GROUP INC,COM,02209S103,1674,29484,SH,SOLE,29484,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
20,AMAZON COM INC,COM,023135106,1771,1042,SH,SOLE,1042,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
21,AMC NETWORKS INC,CL A,00164V103,1252,20131,SH,SOLE,20131,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
22,AMEREN CORP,COM,023608102,360,5915,SH,SOLE,5915,0,0,2018-06-30,2018Q2,"Bridgewater Associates, LP",0001350694
