,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,2U Inc,Common Stock,90214J101,36668,517544,SH,SOLE,436394,6697,74453,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
1,3D Systems Corp,Common Stock,88554D205,1919,178320,SH,SOLE,178320,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
2,Adobe Inc,Common Stock,00724F101,8311,31188,SH,SOLE,31188,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
3,Aerovironment Inc,Common Stock,008073108,8305,121405,SH,SOLE,62466,0,58939,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
4,Alibaba Group Holding Ltd,ADR,01609W102,23862,130787,SH,SOLE,93229,7719,29839,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
5,Align Technology Inc,Common Stock,016255101,5804,20414,SH,SOLE,20414,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
6,Allegheny Technologies Inc,Common Stock,01741R102,49,1898,SH,SOLE,1898,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
7,Alphabet Inc,Common Stock,02079K107,3304,2816,SH,SOLE,2816,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
8,Amazon.com Inc,Common Stock,023135106,26781,15039,SH,SOLE,11361,0,3678,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
9,AMETEK Inc,Common Stock,031100100,526,6335,SH,SOLE,6335,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
10,ANSYS Inc,Common Stock,03662Q105,3510,19209,SH,SOLE,19209,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
11,Apple Inc,Common Stock,037833100,42195,222136,SH,SOLE,182879,13454,25803,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
12,Aptiv PLC,Common Stock,G6095L109,6903,86835,SH,SOLE,84092,2743,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
13,Arconic Inc,Common Stock,03965L100,398,20807,SH,SOLE,20807,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
14,Arcturus Therapeutics Ltd,Common Stock,M1492T105,6332,927144,SH,SOLE,927144,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
15,Arkema SA,Common Stock,F0392W125,48,500,SH,SOLE,500,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
16,Arrk Corp,Common Stock,J0198N101,557,581601,SH,SOLE,581601,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
17,AudioCodes Ltd,Common Stock,M15342104,492,35553,SH,SOLE,35553,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
18,Autodesk Inc,Common Stock,052769106,5175,33212,SH,SOLE,33212,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
19,Baidu Inc,ADR,056752108,159226,965887,SH,SOLE,739640,52282,173965,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
20,Bertrandt AG,Common Stock,D1014N107,361,5092,SH,SOLE,5092,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
21,Bezeq The Israeli Telecommunic,Common Stock,M2012Q100,352,503335,SH,SOLE,503335,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
22,Grayscale Bitcoin Trust BTC,Open-End Fund,389637109,18687,3909488,SH,SOLE,1473293,657244,1778951,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
23,Bluebird Bio Inc,Common Stock,09609G100,24466,155508,SH,SOLE,101212,11984,42312,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
24,Camtek Ltd/Israel,Common Stock,M20791105,587,65847,SH,SOLE,65847,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
25,Carpenter Technology Corp,Common Stock,144285103,51,1108,SH,SOLE,1108,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
26,Celgene Corp,Common Stock,151020104,3,28,SH,SOLE,28,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
27,Cellcom Israel Ltd,Common Stock,M2196U109,308,84977,SH,SOLE,84977,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
28,Cellectis SA,ADR,15117K103,17131,934076,SH,SOLE,829755,92479,11842,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
29,Ceragon Networks Ltd,Common Stock,M22013102,420,116973,SH,SOLE,116973,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
30,Cerus Corp,Common Stock,157085101,47594,7639433,SH,SOLE,5913558,84602,1641273,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
31,Check Point Software Technolog,Common Stock,M22465104,553,4370,SH,SOLE,4370,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
32,Cognex Corp,Common Stock,192422103,3507,68945,SH,SOLE,68945,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
33,Compugen Ltd,Common Stock,M25722105,34070,8229555,SH,SOLE,8016066,70360,143129,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
34,CRISPR Therapeutics AG,Common Stock,H17182108,72262,2023017,SH,SOLE,1531124,107757,384136,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
35,CyberArk Software Ltd,Common Stock,M2682V108,701,5891,SH,SOLE,5891,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
36,Danel Adir Yeoshua Ltd,Common Stock,M27013107,501,9441,SH,SOLE,9441,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
37,Dassault Systemes SE,Common Stock,F2457H472,1624,10901,SH,SOLE,10901,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
38,Deere & Co,Common Stock,244199105,1702,10647,SH,SOLE,10647,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
39,DowDuPont Inc,Common Stock,26078J100,29,820,SH,SOLE,820,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
40,Eastman Chemical Co,Common Stock,277432100,45,590,SH,SOLE,590,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
41,Eastman Kodak Co,Common Stock,277461406,45,15069,SH,SOLE,15069,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
42,Editas Medicine Inc,Common Stock,28106W103,111478,4559434,SH,SOLE,3442581,258471,858382,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
43,Elbit Systems Ltd,Common Stock,M3760D101,2510,19460,SH,SOLE,19460,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
44,Evogene Ltd,Common Stock,M4119S104,525,286748,SH,SOLE,286748,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
45,ExOne Co/The,Common Stock,302104104,18433,2171191,SH,SOLE,1790372,0,380819,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
46,FARO Technologies Inc,Common Stock,311642102,454,10334,SH,SOLE,10334,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
47,Foamix Pharmaceuticals Ltd,Common Stock,M46135105,440,117367,SH,SOLE,117367,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
48,General Electric Co,Common Stock,369604103,460,46058,SH,SOLE,46058,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
49,General Motors Co,Common Stock,37045V100,1703,45894,SH,SOLE,45894,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
50,Gilat Satellite Networks Ltd,Common Stock,M51474118,414,50705,SH,SOLE,50705,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
51,Hexagon AB,Common Stock,W40063104,491,9408,SH,SOLE,9408,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
52,Hexcel Corp,Common Stock,428291108,53,762,SH,SOLE,762,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
53,Hilan Ltd,Common Stock,M5299H123,527,19032,SH,SOLE,19032,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
54,HP Inc,Common Stock,40434L105,1825,93921,SH,SOLE,93921,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
55,HubSpot Inc,Common Stock,443573100,8636,51959,SH,SOLE,51959,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
56,Illumina Inc,Common Stock,452327109,145078,466953,SH,SOLE,361521,24211,81221,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
57,Incyte Corp,Common Stock,45337C102,5789,67305,SH,SOLE,67305,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
58,Inovio Pharmaceuticals Inc,Common Stock,45773H201,10927,2929597,SH,SOLE,2929597,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
59,Intellia Therapeutics Inc,Common Stock,45826J105,136319,7981198,SH,SOLE,6544686,467224,969288,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
60,Invitae Corp,Common Stock,46185L103,204445,8729523,SH,SOLE,6946501,197702,1585320,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
61,Ionis Pharmaceuticals Inc,Common Stock,462222100,13391,164978,SH,SOLE,164978,0,0,2019-03-31,2019Q1,ARK Investment Management LLC,0001697748
