,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Abbvie Inc,COM,00287Y109,76504,1221723,SH,DFND,1221723,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
1,Ac Immune Sa,SHS,H00263105,20496,1579031,SH,DFND,1579031,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
2,Agrium Inc,COM,008916108,3919,38974,SH,DFND,38974,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
3,Alcoa Corp,COM,013872106,33718,1200800,SH,DFND,1200800,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
4,Aspen Technology Inc,COM,045327103,11477,209900,SH,DFND,209900,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
5,Bank Amer Corp,COM,060505104,56629,2562400,SH,DFND,2562400,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
6,Bhp Billiton Ltd,SPONSORED ADR,088606108,11629,325000,SH,DFND,325000,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
7,Cabot Oil & Gas Corp,COM,127097103,10038,429700,SH,DFND,429700,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
8,Citigroup Inc,COM NEW,172967424,55098,927100,SH,DFND,927100,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
9,Dover Corp,COM,260003108,10161,135600,SH,DFND,135600,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
10,Emerson Elec Co,COM,291011104,9756,175000,SH,DFND,175000,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
11,Eog Res Inc,COM,26875P101,38499,380800,SH,DFND,380800,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
12,Eqt Corp,COM,26884L109,9300,142200,SH,DFND,142200,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
13,Freeport-Mcmoran Inc,CL B,35671D857,38021,2882600,SH,DFND,2882600,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
14,Halliburton Co,COM,406216101,56324,1041300,SH,DFND,1041300,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
15,Ishares Tr,RUSSELL 2000 ETF,464287655,133758,991900,SH,DFND,991900,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
16,Jpmorgan Chase & Co,COM,46625H100,28260,327500,SH,DFND,327500,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
17,Lyondellbasell Industries N,SHS - A -,N53745100,48766,568500,SH,DFND,568500,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
18,Merck & Co Inc,COM,58933Y105,40255,683800,SH,DFND,683800,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
19,Nucor Corp,COM,670346105,21546,362000,SH,DFND,362000,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
20,Pioneer Nat Res Co,COM,723787107,20222,112300,SH,DFND,112300,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
21,Pnc Finl Svcs Group Inc,COM,693475105,54503,466000,SH,DFND,466000,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
22,Pure Storage Inc,CL A,74624M102,10475,926133,SH,DFND,926133,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
23,Range Res Corp,COM,75281A109,9277,270000,SH,DFND,270000,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
24,Select Sector Spdr Tr,SBI INT-FINL,81369Y605,55742,2397500,SH,DFND,2397500,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
25,Select Sector Spdr Tr,SBI INT-INDS,81369Y704,51462,827100,SH,DFND,827100,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
26,Southwestern Energy Co,COM,845467109,8967,828700,SH,DFND,828700,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
27,Transocean Ltd,REG SHS,H8817H100,10343,701700,SH,DFND,701700,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
28,United States Stl Corp New,COM,912909108,9078,275000,SH,DFND,275000,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
29,Wells Fargo & Co New,COM,949746101,52928,960400,SH,DFND,960400,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
30,Williams Cos Inc Del,COM,969457100,10192,327300,SH,DFND,327300,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
31,Yahoo Inc,COM,984332106,18681,483100,SH,DFND,483100,0,0,2016-12-31,2016Q4,Duquesne Family Office LLC,0001536411
