,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,86533,294350,SH,SOLE,294350,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
1,AMAZON COM INC,COM,023135106,78860,25045,SH,SOLE,25045,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
2,ANGI HOMESERVICES INC,COM CL A,00183L102,9875,890000,SH,SOLE,890000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
3,BOOKING HLDGS INC,COM,09857L108,233340,136402,SH,SOLE,136402,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
4,CROWDSTRIKE HLDS INC,CL A,22788C105,133200,970000,SH,SOLE,970000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
5,DATADOG INC,CL A COM,23804L103,34338,336123,SH,SOLE,336123,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
6,DRAGONEER GROWTH OPPRTUN CO,UNIT,G28302126,42875,3500000,SH,SOLE,3500000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
7,DYNATRACE INC,COM,268150109,45122,1100000,SH,SOLE,1100000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
8,EXPEDIA GROUP INC,COM,30212P303,487719,5319216,SH,SOLE,5319216,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
9,FACEBOOK INC,CL A,30303M102,983015,3753400,SH,SOLE,3753400,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
10,FARFETCH LTD,ORD SH CL A,30744W107,95090,3779409,SH,SOLE,3779409,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
11,MICROSOFT CORP,COM,594918104,276612,1315135,SH,SOLE,1315135,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
12,MONGODB INC,CL A,60937P106,104643,452000,SH,SOLE,452000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
13,OKTA INC,CL A,679295105,58809,275000,SH,SOLE,275000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
14,PINDUODUO INC,SPONSORED ADS,722304102,644364,8690000,SH,SOLE,8690000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
15,RANPAK HOLDINGS CORP,COM CL A,75321W103,9520,1000000,SH,SOLE,1000000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
16,SALESFORCE.COM INC,COM,79466L302,745597,2966723,SH,SOLE,2966723,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
17,SEA LTD,SPONSORED ADS,81141R100,34351,223000,SH,SOLE,223000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
18,SHOPIFY INC,CL A,82509L107,50126,49000,SH,SOLE,49000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
19,SNOWFLAKE INC,CL A,833445109,105420,420000,SH,SOLE,420000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
20,STITCH FIX INC,COM CL A,860897107,6783,250000,SH,SOLE,250000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
21,TRIVAGO NV,SPON ADS A SHS,89686D105,8200,5290428,SH,SOLE,5290428,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
22,UBER TECHNOLOGIES INC,COM,90353T100,1072913,29411000,SH,SOLE,29411000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
23,UNITED AIRLINES HLDGS INC,COM,910047109,166914,4803279,SH,SOLE,4803279,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
24,UNITY SOFTWARE INC,COM,91332U101,331362,3796544,SH,SOLE,3796544,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
25,VROOM INC,COM,92918V109,39211,757266,SH,SOLE,757266,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
26,ZOOM VIDEO COMMUNICATIONS INC,CL A,98980L101,37609,80000,SH,SOLE,80000,0,0,2020-09-30,2020Q3,"Altimeter Capital Management, LP",0001541617
