,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AMAZON COM INC,COM,023135106,6398,20466,SH,SOLE,20466,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
1,ASML HOLDING N V,N Y REGISTRY SHS,N07059210,21836,221103,SH,SOLE,221103,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
2,CBS CORP NEW,CL B,124857202,9281,168249,SH,SOLE,168249,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
3,CHANGYOU COM LTD,ADS REP CL A,15911M107,13328,375228,SH,SOLE,375228,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
4,E-COMMERCE CHINA DANGDANG IN,SPN ADS COM A,26833A105,17653,1684430,SH,SOLE,1684430,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
5,EPAM SYS INC,COM,29414B104,7942,230197,SH,SOLE,230197,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
6,FLEETMATICS GROUP PLC,COM,G35569105,1208,32177,SH,SOLE,32177,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
7,GIANT INTERACTIVE GROUP INC,ADR,374511103,7895,865695,SH,SOLE,865695,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
8,GOOGLE INC,CL A,38259P508,28479,32514,SH,SOLE,32514,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
9,GT ADVANCED TECHNOLOGIES INC,COM,36191U106,4053,476306,SH,SOLE,476306,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
10,LINKEDIN CORP,COM CL A,53578A108,36284,147459,SH,SOLE,147459,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
11,MASTERCARD INC,CL A,57636Q104,9376,13936,SH,SOLE,13936,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
12,MEDIDATA SOLUTIONS INC,COM,58471A105,22240,224803,SH,SOLE,224803,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
13,MELCO CROWN ENTMT LTD,ADR,585464100,21605,678763,SH,SOLE,678763,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
14,MERCADOLIBRE INC,COM,58733R102,16148,119695,SH,SOLE,119695,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
15,MONOLITHIC PWR SYS INC,COM,609839105,5229,172703,SH,SOLE,172703,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
16,NETFLIX INC,COM,64110L106,18695,60461,SH,SOLE,60461,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
17,PANDORA MEDIA INC,COM,698354107,24674,981845,SH,SOLE,981845,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
18,PRICELINE COM INC,COM NEW,741503403,31726,31382,SH,SOLE,31382,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
19,QIHOO 360 TECHNOLOGY CO LTD,ADS,74734M109,54892,659759,SH,SOLE,659759,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
20,SOUFUN HLDGS LTD,ADR,836034108,5745,111259,SH,SOLE,111259,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
21,SPLUNK INC,COM,848637104,13324,221925,SH,SOLE,221925,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
22,STARWOOD PPTY TR INC,PUT,85571B955,25178,378900,SH,SOLE,378900,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
23,TIME WARNER INC,COM NEW,887317303,18357,278934,SH,SOLE,278934,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
24,TRIPADVISOR INC,COM,896945201,24098,317749,SH,SOLE,317749,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
25,TWENTY FIRST CENTY FOX INC,CL A,90130A101,1962,58576,SH,SOLE,58576,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
26,TWENTY FIRST CENTY FOX INC,CL B,90130A200,18842,564137,SH,SOLE,564137,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
27,VIPSHOP HLDGS LTD,SPONSORED ADR,92763W103,8620,151769,SH,SOLE,151769,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
28,WORKDAY INC,CL A,98138H101,24321,300514,SH,SOLE,300514,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
29,YAHOO INC,COM,984332106,50622,1526607,SH,SOLE,1526607,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
30,YELP INC,CL A,985817105,25833,390349,SH,SOLE,390349,0,0,2013-09-30,2013Q3,Whale Rock Capital Management LLC,0001387322
