,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADVANCE AUTO PARTS INC,COM,00751Y106,41415,260000,SH,SOLE,260000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
1,ALLEGION PUB LTD CO,ORD SHS,G0176J109,39692,660000,SH,SOLE,660000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
2,AMAZON COM INC,COM,023135106,86818,200000,SH,SOLE,200000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
3,ARMSTRONG WORLD INDS INC NEW,COM,04247X102,31968,600000,SH,SOLE,600000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
4,BLOOMIN BRANDS INC,COM,094235108,24553,1150000,SH,SOLE,1150000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
5,BLOOMIN BRANDS INC,COM,094235108,3203,150000,SH,SOLE,150000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
6,BURLINGTON STORES INC,COM,122017106,10240,200000,SH,SOLE,200000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
7,BURLINGTON STORES INC,COM,122017106,35840,700000,SH,SOLE,700000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
8,CARDTRONICS INC,COM,14161H108,3705,100000,SH,SOLE,100000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
9,CASEYS GEN STORES INC,COM,147528103,28722,300000,SH,SOLE,300000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
10,CHEESECAKE FACTORY INC,COM,163072101,19905,365000,SH,SOLE,365000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
11,CONSTELLATION BRANDS INC,CL A,21036P108,44668,385000,SH,SOLE,385000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
12,CONSTELLATION BRANDS INC,CL A,21036P108,34806,300000,SH,SOLE,300000,0,0,2015-06-30,2015Q2,Melvin Capital Management LP,0001628110
