,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3-D SYS CORP DEL,COM NEW,88554D205,39658,3433605,SH,DFND,3433605,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
1,3-D SYS CORP DEL,COM NEW,88554D205,7221,625158,SH,DFND,625158,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
2,ACTIVISION BLIZZARD INC,COM,00507V109,224019,7252147,SH,DFND,7252147,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
3,ACTIVISION BLIZZARD INC,COM,00507V109,32205,1042569,SH,DFND,1042569,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
4,ACTIVISION BLIZZARD INC,COM,00507V109,17807,576473,SH,DFND,576473,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
5,ADOBE SYS INC,COM,00724F101,40294,490081,SH,DFND,490081,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
6,ADOBE SYS INC,COM,00724F101,22400,272440,SH,DFND,272440,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
7,ADOBE SYS INC,COM,00724F101,280619,3413032,SH,DFND,3413032,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
8,AKAMAI TECHNOLOGIES INC,COM,00971T101,11922,172636,SH,DFND,172636,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
9,AKAMAI TECHNOLOGIES INC,COM,00971T101,142003,2056222,SH,DFND,2056222,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
10,AKAMAI TECHNOLOGIES INC,COM,00971T101,20357,294779,SH,DFND,294779,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
11,ALLERGAN PLC,SHS,G0177J108,255141,938673,SH,DFND,938673,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
12,ALLERGAN PLC,SHS,G0177J108,36608,134681,SH,DFND,134681,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
13,ALLERGAN PLC,SHS,G0177J108,20231,74431,SH,DFND,74431,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
14,AMAZON COM INC,COM,023135106,270754,528931,SH,DFND,528931,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
15,AMAZON COM INC,COM,023135106,38838,75872,SH,DFND,75872,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
16,AMAZON COM INC,COM,023135106,21994,42967,SH,DFND,42967,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
17,AMBARELLA INC,SHS,G037AX101,7782,134668,SH,DFND,134668,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
18,AMBARELLA INC,SHS,G037AX101,26556,459525,SH,DFND,459525,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
19,AMERICAN TOWER CORP NEW,COM,03027X100,189870,2158106,SH,DFND,2158106,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
20,AMERICAN TOWER CORP NEW,COM,03027X100,26499,301193,SH,DFND,301193,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
21,AMERICAN TOWER CORP NEW,COM,03027X100,16083,182814,SH,DFND,182814,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
22,APPLE INC,COM,037833100,46798,424280,SH,DFND,424280,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
23,APPLE INC,COM,037833100,631835,5728332,SH,DFND,5728332,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
24,APPLE INC,COM,037833100,72784,659877,SH,DFND,659877,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
25,ATMEL CORP,COM,049513104,5358,664000,SH,DFND,664000,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
26,AUTODESK INC,COM,052769106,4071,92237,SH,DFND,92237,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
27,AUTODESK INC,COM,052769106,50161,1136412,SH,DFND,1136412,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
28,AUTODESK INC,COM,052769106,7206,163249,SH,DFND,163249,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
29,AVAGO TECHNOLOGIES LTD,SHS,Y0486S104,441915,3535036,SH,DFND,3535036,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
30,AVAGO TECHNOLOGIES LTD,SHS,Y0486S104,63433,507422,SH,DFND,507422,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
31,AVAGO TECHNOLOGIES LTD,SHS,Y0486S104,36988,295880,SH,DFND,295880,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
32,BAIDU ADR,SPON ADR REP A,056752108,88179,641723,SH,DFND,641723,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
33,BOX INC,CL A,10316T104,33500,2662976,SH,DFND,2662976,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
34,BOX INC,CL A,10316T104,3554,282549,SH,DFND,282549,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
35,BOX INC,CL A,10316T104,963,76524,SH,DFND,76524,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
36,BROADCOM CORP,CL A,111320107,76129,1480249,SH,DFND,1480249,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
37,BROADCOM CORP,CL A,111320107,10780,209613,SH,DFND,209613,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
38,BROADCOM CORP,CL A,111320107,6217,120885,SH,DFND,120885,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
39,CARBO CERAMICS INC,COM,140781105,9475,498964,SH,DFND,498964,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
40,CBS CORP NEW,CL B,124857202,154332,3867977,SH,DFND,3867977,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
41,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,372036,2115644,SH,DFND,2115644,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
42,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,52091,296222,SH,DFND,296222,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
43,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,35725,203157,SH,DFND,203157,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
44,CLIFFS NAT RES INC,COM,18683K101,5015,2055265,SH,DFND,2055265,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
45,CLIFFS NAT RES INC,COM,18683K101,777,318326,SH,DFND,318326,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
46,ELECTRONIC ARTS INC,COM,285512109,256616,3787683,SH,DFND,3787683,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
47,ELECTRONIC ARTS INC,COM,285512109,36900,544650,SH,DFND,544650,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
48,ELECTRONIC ARTS INC,COM,285512109,21903,323290,SH,DFND,323290,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
49,EQUINIX INC COM,COM PAR $0.001,29444U700,300576,1099401,SH,DFND,1099401,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
50,EQUINIX INC COM,COM PAR $0.001,29444U700,42501,155455,SH,DFND,155455,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
51,EQUINIX INC COM,COM PAR $0.001,29444U700,26196,95814,SH,DFND,95814,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
52,EXPEDIA INC DEL,COM NEW,30212P303,294942,2506304,SH,DFND,2506304,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
53,EXPEDIA INC DEL,COM NEW,30212P303,42317,359590,SH,DFND,359590,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
54,EXPEDIA INC DEL,COM NEW,30212P303,24568,208766,SH,DFND,208766,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
55,FACEBOOK INC,CL A,30303M102,552080,6141051,SH,DFND,6141051,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
56,FACEBOOK INC,CL A,30303M102,77203,858765,SH,DFND,858765,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
57,FACEBOOK INC,CL A,30303M102,45354,504498,SH,DFND,504498,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
58,GAMESTOP CORP NEW,CL A,36467W109,34191,829681,SH,DFND,829681,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
59,GAMESTOP CORP NEW,CL A,36467W109,5363,130149,SH,DFND,130149,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
60,GOOGLE INC,CL A,38259P508,74503,116708,SH,DFND,116708,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
61,GOOGLE INC,CL C,38259P706,72888,119799,SH,DFND,119799,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
62,GOOGLE INC,CL A,38259P508,10516,16473,SH,DFND,16473,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
63,GOOGLE INC,CL C,38259P706,10288,16910,SH,DFND,16910,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
64,GOOGLE INC,CL A,38259P508,5472,8572,SH,DFND,8572,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
65,GOOGLE INC,CL C,38259P706,6997,11500,SH,DFND,11500,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
66,GREENBRIER COS INC,COM,393657101,28154,876789,SH,DFND,876789,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
67,GREENBRIER COS INC,COM,393657101,3981,123974,SH,DFND,123974,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
68,HAIN CELESTIAL GROUP INC,COM,405217100,170526,3304760,SH,DFND,3304760,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
69,HAIN CELESTIAL GROUP INC,COM,405217100,23974,464621,SH,DFND,464621,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
70,HAIN CELESTIAL GROUP INC,COM,405217100,14420,279452,SH,DFND,279452,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
71,ILLUMINA INC,COM,452327109,69604,395883,SH,DFND,395883,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
72,ILLUMINA INC,COM,452327109,9986,56798,SH,DFND,56798,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
73,ILLUMINA INC,COM,452327109,5680,32303,SH,DFND,32303,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
74,INTERNATIONAL BUSINESS MACHS,COM,459200101,63801,440097,SH,DFND,440097,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
75,INVENSENSE INC,COM,46123D205,1068,114926,SH,DFND,114926,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
76,INVENSENSE INC,COM,46123D205,9658,1039563,SH,DFND,1039563,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
77,JD COM INC,SPON ADR CL A,47215P106,348989,13391765,SH,DFND,13391765,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
78,JD COM INC,SPON ADR CL A,47215P106,51513,1976698,SH,DFND,1976698,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
79,JD COM INC,SPON ADR CL A,47215P106,28637,1098894,SH,DFND,1098894,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
80,JOY GLOBAL INC,COM,481165108,5972,400000,SH,DFND,400000,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
81,KING DIGITAL ENTMT PLC,ORD SHS,G5258J109,13347,985764,SH,DFND,985764,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
82,KING DIGITAL ENTMT PLC,ORD SHS,G5258J109,16466,1216093,SH,DFND,1216093,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
83,KRAFT HEINZ CO,COM,500754106,107743,1526540,SH,DFND,1526540,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
84,KRAFT HEINZ CO,COM,500754106,15766,223374,SH,DFND,223374,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
85,KRAFT HEINZ CO,COM,500754106,9087,128742,SH,DFND,128742,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
86,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,137305,3347276,SH,DFND,3347276,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
87,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,150632,3507957,SH,DFND,3507957,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
88,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,16654,405998,SH,DFND,405998,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
89,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,22330,520023,SH,DFND,520023,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
90,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,11353,276772,SH,DFND,276772,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
91,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,12939,301327,SH,DFND,301327,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
92,LINKEDIN CORP,COM CL A,53578A108,69476,365411,SH,DFND,365411,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
93,LINKEDIN CORP,COM CL A,53578A108,2520,13252,SH,DFND,13252,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
94,LINKEDIN CORP,COM CL A,53578A108,3733,19634,SH,DFND,19634,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
95,MICRON TECHNOLOGY INC,COM,595112103,5391,359888,SH,DFND,359888,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
96,MICROSOFT CORP,COM,594918104,273059,6169440,SH,DFND,6169440,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
97,MICROSOFT CORP,COM,594918104,39208,885849,SH,DFND,885849,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
98,MICROSOFT CORP,COM,594918104,21949,495900,SH,DFND,495900,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
99,NETFLIX INC,COM,64110L106,501873,4860289,SH,DFND,4860289,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
100,NETFLIX INC,COM,64110L106,72036,697620,SH,DFND,697620,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
101,NETFLIX INC,COM,64110L106,41516,402051,SH,DFND,402051,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
102,NUTRI SYS INC NEW,COM,67069D108,16837,634885,SH,DFND,634885,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
103,SEADRILL LIMITED,SHS,G7945E105,5740,972938,SH,DFND,972938,0,0,2015-09-30,2015Q3,COATUE MANAGEMENT LLC,0001135730
