,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Ac Immune Sa,SHS,H00263105,30575,2388700,SH,DFND,2388700,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
1,Alphabet Inc,CAP STK CL A,02079K305,271092,257350,SH,DFND,257350,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
2,Amazon Com Inc,COM,023135106,196474,168003,SH,DFND,168003,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
3,Andeavor,COM,03349M105,20776,181700,SH,DFND,181700,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
4,Apache Corp,COM,037411105,38125,903000,SH,DFND,903000,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
5,Bank Amer Corp,COM,060505104,50701,1717500,SH,DFND,1717500,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
6,Biogen Inc,COM,09062X103,34852,109400,SH,DFND,109400,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
7,Cabot Oil & Gas Corp,COM,127097103,29750,1040200,SH,DFND,1040200,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
8,Concho Res Inc,COM,20605P101,31005,206400,SH,DFND,206400,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
9,Ctrip Com Intl Ltd,AMERICAN DEP SHS,22943F100,32144,728900,SH,DFND,728900,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
10,Devon Energy Corp New,COM,25179M103,41806,1009800,SH,DFND,1009800,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
11,Encana Corp,COM,292505104,11283,846400,SH,DFND,846400,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
12,Eog Res Inc,COM,26875P101,56620,524700,SH,DFND,524700,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
13,Facebook Inc,CL A,30303M102,190965,1082200,SH,DFND,1082200,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
14,Hdfc Bank Ltd,ADR REPS 3 SHS,40415F101,13034,128200,SH,DFND,128200,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
15,Jd Com Inc,SPON ADR CL A,47215P106,45487,1098200,SH,DFND,1098200,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
16,Loma Negra Corp,SPONSORED ADS,54150E104,3456,150000,SH,DFND,150000,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
17,Marathon Oil Corp,COM,565849106,20773,1227000,SH,DFND,1227000,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
18,Marathon Pete Corp,COM,56585A102,21186,321100,SH,DFND,321100,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
19,Microsoft Corp,COM,594918104,276106,3227800,SH,DFND,3227800,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
20,Nektar Therapeutics,COM,640268108,109526,1834000,SH,DFND,1834000,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
21,Paypal Hldgs Inc,COM,70450Y103,34241,465100,SH,DFND,465100,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
22,Salesforce Com Inc,COM,79466L302,175253,1714300,SH,DFND,1714300,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
23,Stamps Com Inc,COM NEW,852857200,31584,168000,SH,DFND,168000,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
24,Time Warner Inc,COM NEW,887317303,25438,278100,SH,DFND,278100,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
25,United States Stl Corp New,COM,912909108,24957,709200,SH,DFND,709200,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
26,Vale S A,ADR,91912E105,20383,1666600,SH,DFND,1666600,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
27,Wells Fargo Co New,COM,949746101,51570,850000,SH,DFND,850000,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
28,Workday Inc,CL A,98138H101,84699,832500,SH,DFND,832500,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
29,Yandex N V,SHS CLASS A,N97284108,9956,304000,SH,DFND,304000,0,0,2017-12-31,2017Q4,Duquesne Family Office LLC,0001536411
