,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,2U Inc,COM,90214J101,13031,543178,SH,DFND,543178,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
1,Abbott Labs,COM,002824100,79590,916300,SH,DFND,916300,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
2,Activision Blizzard Inc,COM,00507V109,98183,1652355,SH,DFND,1652355,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
3,Adobe Inc,COM,00724F101,10090,30592,SH,DFND,30592,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
4,Agnico Eagle Mines Ltd,COM,008474108,46053,747500,SH,DFND,747500,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
5,Alibaba Group Hldg Ltd,SPONSORED ADS,01609W102,10801,50925,SH,DFND,50925,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
6,Alnylam Pharmaceuticals Inc,COM,02043Q107,13379,116169,SH,DFND,116169,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
7,Alphabet Inc,CAP STK CL A,02079K305,123477,92189,SH,DFND,92189,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
8,Alteryx Inc,COM CL A,02156B103,11041,110337,SH,DFND,110337,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
9,Amazon Com Inc,COM,023135106,41055,22218,SH,DFND,22218,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
10,Anaplan Inc,COM,03272L108,13773,262849,SH,DFND,262849,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
11,Bank Amer Corp,COM,060505104,26757,759700,SH,DFND,759700,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
12,Barrick Gold Corporation,COM,067901108,79409,4271600,SH,DFND,4271600,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
13,Coupa Software Inc,COM,22266L106,22580,154395,SH,DFND,154395,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
14,Crowdstrike Hldgs Inc,CL A,22788C105,3987,79940,SH,DFND,79940,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
15,Datadog Inc,CL A COM,23804L103,975,25810,SH,DFND,25810,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
16,Dish Network Corp,CL A,25470M109,34268,966100,SH,DFND,966100,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
17,Electronic Arts Inc,COM,285512109,17363,161500,SH,DFND,161500,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
18,Facebook Inc,CL A,30303M102,145524,709008,SH,DFND,709008,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
19,Fastly Inc,CL A,31188V100,2329,116036,SH,DFND,116036,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
20,Fedex Corp,COM,31428X106,50950,336950,SH,DFND,336950,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
21,Fidelity Natl Information Sv,COM,31620M106,25261,181615,SH,DFND,181615,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
22,Flex Ltd,ORD,Y2573F102,4231,335235,SH,DFND,335235,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
23,Forty Seven Inc,COM,34983P104,15158,385026,SH,DFND,385026,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
24,Freeport-Mcmoran Inc,CL B,35671D857,59985,4572051,SH,DFND,4572051,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
25,General Electric Co,COM,369604103,185894,16657128,SH,DFND,16657128,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
26,General Electric Co,COM,369604103,4695,420700,SH,DFND,420700,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
27,Hdfc Bank Ltd,SPONSORED ADS,40415F101,81500,1286100,SH,DFND,1286100,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
28,Home Depot Inc,COM,437076102,86151,394500,SH,DFND,394500,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
29,Intelsat S A,COM,L5140P101,176,25000,SH,DFND,25000,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
30,Ishares Tr,MSCI INDIA ETF,46429B598,120840,3437850,SH,DFND,3437850,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
31,Ishares Tr,MSCI EMG MKT ETF,464287234,182401,4065100,SH,DFND,4065100,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
32,Ishares Tr,RUSSELL 2000 ETF,464287655,256805,1550100,SH,DFND,1550100,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
33,Ishares Tr,RUSSELL 2000 ETF,464287655,86993,525100,SH,DFND,525100,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
34,Jd Com Inc,SPON ADR CL A,47215P106,3809,108106,SH,DFND,108106,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
35,Jpmorgan Chase & Co,COM,46625H100,179394,1286900,SH,DFND,1286900,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
36,Marathon Pete Corp,COM,56585A102,44284,735000,SH,DFND,735000,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
37,Medicines Co,COM,584688105,49732,585500,SH,DFND,585500,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
38,Mercadolibre Inc,COM,58733R102,9030,15788,SH,DFND,15788,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
39,Micron Technology Inc,COM,595112103,5002,93009,SH,DFND,93009,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
40,Microsoft Corp,COM,594918104,255542,1620433,SH,DFND,1620433,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
41,Nektar Therapeutics,COM,640268108,6704,310579,SH,DFND,310579,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
42,Netflix Inc,COM,64110L106,188596,582860,SH,DFND,582860,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
43,Nextcure Inc,COM,65343E108,7968,141459,SH,DFND,141459,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
44,Nxp Semiconductors N V,COM,N6596X109,4532,35614,SH,DFND,35614,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
45,Pnc Finl Svcs Group Inc,COM,693475105,47298,296300,SH,DFND,296300,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
46,Realpage Inc,COM,75606N109,3459,64358,SH,DFND,64358,0,0,2019-12-31,2019Q4,Duquesne Family Office LLC,0001536411
