,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,49224,294350,SH,SOLE,294350,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
1,ALLEGIANT TRAVEL CO,COM,01748X102,2993,20000,SH,SOLE,20000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
2,AMAZON COM INC,COM,023135106,13887,8000,SH,SOLE,8000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
3,ANGI HOMESERVICES INC,COM CL A,00183L102,3330,470000,SH,SOLE,470000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
4,BOOKING HLDGS INC,COM,09857L108,267704,136402,SH,SOLE,136402,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
5,CROWDSTRIKE HLDGS INC,CL A,22788C105,7289,125000,SH,SOLE,125000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
6,DATADOG INC,CL A COM,23804L103,3391,100000,SH,SOLE,100000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
7,DYNATRACE INC,COM,268150109,14003,750000,SH,SOLE,750000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
8,ELASTIC NV,ORD SHS,N14506104,24702,300000,SH,SOLE,300000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
9,EXPEDIA GROUP INC,COM NEW,30212P303,456953,3399693,SH,SOLE,3399693,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
10,FACEBOOK INC,CL A,30303M102,668405,3753400,SH,SOLE,3753400,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
11,FARFETCH LTD,ORD SH CL A,30744W107,9216,1066709,SH,SOLE,1066709,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
12,MESA AIR GROUP INC,COM NEW,590479135,1956,290000,SH,SOLE,290000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
13,MICROSOFT CORP,COM,594918104,72991,525000,SH,SOLE,525000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
14,MONGODB INC,CL A,60937P106,32457,269401,SH,SOLE,269401,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
15,NORWEGIAN CRUISE LINE HLDG L,SHS,G66721104,5695,110000,SH,SOLE,110000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
16,NUTANIX INC,CL A,67059N108,23794,906444,SH,SOLE,906444,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
17,OKTA INC,CL A,679295105,24615,250000,SH,SOLE,250000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
18,PELOTON INTERACTIVE INC,CL A COM,70614W100,2510,100000,SH,SOLE,100000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
19,PINDUODUO INC,SPONSORED ADS,722304102,279992,8690000,SH,SOLE,8690000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
20,RANPAK HOLDINGS CORP,COM CL A,75321W103,6060,1000000,SH,SOLE,1000000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
21,ROYAL CARIBBEAN CRUISES LTD,COM,V7780T103,1083,10000,SH,SOLE,10000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
22,SALESFORCE COM INC,COM,79466L302,613637,4133903,SH,SOLE,4133903,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
23,SKYWEST INC,COM,830879102,2009,35000,SH,SOLE,35000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
24,SPIRIT AIRLS INC,COM,848577102,8168,225000,SH,SOLE,225000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
25,TRIVAGO NV,SPON ADS A SHS,89686D105,21458,5221028,SH,SOLE,5221028,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
26,UBER TECHNOLOGIES INC,COM,90353T100,3475,15000,SH,SOLE,15000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
27,UBER TECHNOLOGIES INC,COM,90353T100,426580,14000000,SH,SOLE,14000000,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
28,UNITED AIRLINES HLDGS INC,COM,910047109,6246,13150,SH,SOLE,13150,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
29,UNITED AIRLINES HLDGS INC,COM,910047109,1044544,11814776,SH,SOLE,11814776,0,0,2019-09-30,2019Q3,"Altimeter Capital Management, LP",0001541617
