,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Adobe Inc,Common Stock,00724F101,53822,107619,SH,SOLE,107619,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
1,Aerojet Rocketdyne Holdings In,Common Stock,007800105,1271,24044,SH,SOLE,24044,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
2,AeroVironment Inc,Common Stock,008073108,35344,406726,SH,SOLE,406726,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
3,Alibaba Group Holding Ltd,ADR,01609W102,125075,537424,SH,SOLE,537424,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
4,Align Technology Inc,Common Stock,016255101,2173,4066,SH,SOLE,4066,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
5,Allegheny Technologies Inc,Common Stock,01741R102,259,15429,SH,SOLE,15429,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
6,Alphabet Inc,Common Stock,02079K107,64664,36911,SH,SOLE,36911,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
7,Altair Engineering Inc,Common Stock,021369103,5978,102744,SH,SOLE,102744,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
8,Amazon.com Inc,Common Stock,023135106,73294,22504,SH,SOLE,22504,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
9,AMETEK Inc,Common Stock,031100100,1526,12621,SH,SOLE,12621,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
10,ANSYS Inc,Common Stock,03662Q105,28109,77265,SH,SOLE,77265,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
11,Apple Inc,Common Stock,037833100,121398,914900,SH,SOLE,914900,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
12,AquaBounty Technologies Inc,Common Stock,03842K200,75690,8640421,SH,SOLE,8640421,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
13,Arcturus Therapeutics Holdings,Common Stock,03969T109,171742,3959019,SH,SOLE,3959019,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
14,Autodesk Inc,Common Stock,052769106,22565,73902,SH,SOLE,73902,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
15,Baidu Inc,ADR,056752108,488870,2260776,SH,SOLE,2153071,59335,48370,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
16,Renishaw PLC,Common Stock,G75006117,5789,73622,SH,SOLE,73622,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
17,CareDx Inc,Common Stock,14167L103,294315,4062322,SH,SOLE,4062322,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
18,Carpenter Technology Corp,Common Stock,144285103,227,7804,SH,SOLE,7804,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
19,Castle Biosciences Inc,Common Stock,14843C105,138906,2068592,SH,SOLE,2068592,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
20,Cellectis SA,ADR,15117K103,180736,6679077,SH,SOLE,6137609,528536,12932,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
21,Cerus Corp,Common Stock,157085101,204640,29572265,SH,SOLE,27283159,616222,1672884,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
22,Codexis Inc,Common Stock,192005106,86493,3962106,SH,SOLE,3962106,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
23,Deere & Co,Common Stock,244199105,66791,248248,SH,SOLE,248248,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
24,DuPont de Nemours Inc,Common Stock,26614N102,173,2427,SH,SOLE,2427,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
25,Eastman Chemical Co,Common Stock,277432100,168,1673,SH,SOLE,1673,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
26,Editas Medicine Inc,Common Stock,28106W103,709903,10125564,SH,SOLE,8674905,1008363,442296,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
27,ExOne Co/The,Common Stock,302104104,22542,2375334,SH,SOLE,1994515,0,380819,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
28,FLIR Systems Inc,Common Stock,302445101,64536,1472422,SH,SOLE,1472422,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
29,Facebook Inc,Common Stock,30303M102,178733,654316,SH,SOLE,627531,26785,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
30,FARO Technologies Inc,Common Stock,311642102,1518,21492,SH,SOLE,21492,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
31,Fate Therapeutics Inc,Common Stock,31189P102,263852,2901700,SH,SOLE,2901700,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
32,General Electric Co,Common Stock,369604103,1468,135928,SH,SOLE,135928,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
33,Grayscale Bitcoin Trust BTC,Open-End Fund,389637109,233831,7307228,SH,SOLE,6171965,898680,236583,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
34,Guardant Health Inc,Common Stock,40131M109,69664,540537,SH,SOLE,540537,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
35,Guidewire Software Inc,Common Stock,40171V100,28047,217878,SH,SOLE,217878,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
36,HDFC Bank Ltd,ADR,40415F101,20060,277611,SH,SOLE,277611,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
37,HP Inc,Common Stock,40434L105,6929,281788,SH,SOLE,281788,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
38,Hexcel Corp,Common Stock,428291108,193,3986,SH,SOLE,3986,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
39,HubSpot Inc,Common Stock,443573100,56790,143250,SH,SOLE,143250,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
40,Illumina Inc,Common Stock,452327109,18716,50585,SH,SOLE,0,50585,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
41,Incyte Corp,Common Stock,45337C102,155031,1782380,SH,SOLE,1782380,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
42,Intellia Therapeutics Inc,Common Stock,45826J105,608827,11191670,SH,SOLE,8979307,1384498,827865,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
43,Interactive Brokers Group Inc,Common Stock,45841N107,251,4113,SH,SOLE,4113,0,0,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
44,Intercontinental Exchange Inc,Common Stock,45866F104,525489,4557974,SH,SOLE,4193764,253798,110412,2020-12-31,2020Q4,ARK Investment Management LLC,0001697748
