,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,24877,136350,SH,SOLE,136350,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
1,ALLEGIANT TRAVEL CO,COM,01748X102,2589,20000,SH,SOLE,20000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
2,AMAZON COM INC,COM,023135106,14246,8000,SH,SOLE,8000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
3,BOOKING HLDGS INC,COM,09857L108,238009,136402,SH,SOLE,136402,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
4,DROPBOX INC,CL A,26210C104,9810,450000,SH,SOLE,450000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
5,ELASTIC NV,ORD SHS,N14506104,7987,100000,SH,SOLE,100000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
6,EXPEDIA GROUP INC,COM NEW,30212P303,6244,9310,SH,SOLE,9310,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
7,EXPEDIA GROUP INC,COM NEW,30212P303,341374,2868693,SH,SOLE,2868693,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
8,FACEBOOK INC,CL A,30303M102,592316,3553400,SH,SOLE,3553400,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
9,LYFT INC,CL A COM,55087P104,783,10000,SH,SOLE,10000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
10,MESA AIR GROUP INC,COM NEW,590479135,1668,200000,SH,SOLE,200000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
11,MICROSOFT CORP,COM,594918104,58970,500000,SH,SOLE,500000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
12,MONGODB INC,CL A,60937P106,20583,140000,SH,SOLE,140000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
13,NORWEGIAN CRUISE LINE HLDG L,SHS,G66721104,3847,70000,SH,SOLE,70000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
14,NUTANIX INC,CL A,67059N108,79254,2100000,SH,SOLE,2100000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
15,OKTA INC,CL A,679295105,16546,200000,SH,SOLE,200000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
16,PINDUODUO INC,SPONSORED ADS,722304102,61660,2486288,SH,SOLE,2486288,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
17,SALESFORCE COM INC,COM,79466L302,41968,265000,SH,SOLE,265000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
18,SKYWEST INC,COM,830879102,1900,35000,SH,SOLE,35000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
19,SPIRIT AIRLINES INC,COM CL A,848577102,11894,225000,SH,SOLE,225000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
20,TABLEAU SOFTWARE INC,CL A,87336U105,415755,3266460,SH,SOLE,3266460,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
21,TESLA INC,NOTE 1.25% 3/0,88160RAC5,6159,6000000,PRN,SOLE,6000000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
22,TRIVAGO NV,SPON ADS A SHS,89686D105,22366,5177428,SH,SOLE,5177428,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
23,UNITED CONTL HLDGS INC,COM,910047109,1531,5450,SH,SOLE,5450,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
24,UNITED CONTL HLDGS INC,COM,910047109,927784,11629283,SH,SOLE,11629283,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
25,YELP INC,CL A,985817105,10350,300000,SH,SOLE,300000,0,0,2019-03-31,2019Q1,"Altimeter Capital Management, LP",0001541617
