,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AMAZON COM INC,COM,023135106,618715,1042240,SH,SOLE,1042240,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,AMERICAN FARMLAND CO,COM,02589Y100,377,60000,SH,SOLE,60000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,APPLE INC,COM,037833100,616584,5657250,SH,SOLE,5657250,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,ATLASSIAN CORP PLC,CL A,G06242104,12575,500000,SH,SOLE,500000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,CAL MAINE FOODS INC,COM NEW,128030202,3654,70394,SH,SOLE,70394,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,396961,1960980,SH,SOLE,1960980,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,EHI CAR SVCS LTD,SPON ADS CL A,26853A100,104102,8334863,SH,SOLE,8334863,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,ETSY INC,COM,29786A106,96495,11091426,SH,SOLE,11091426,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,FIREEYE INC,COM,31816Q101,3598,200000,SH,SOLE,200000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,FITBIT INC,CL A,33812L102,7575,500000,SH,SOLE,500000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,FLEETCOR TECHNOLOGIES INC,COM,339041105,537676,3614626,SH,SOLE,3614626,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,GAMESTOP CORP NEW,CL A,36467W109,55528,1750000,SH,SOLE,1750000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
12,INTREXON CORP,COM,46122T102,70939,2093199,SH,SOLE,2093199,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
13,JD COM INC,SPON ADR CL A,47215P106,1166134,44005044,SH,SOLE,44005044,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
14,LENDINGCLUB CORP,COM,52603A109,2283,275000,SH,SOLE,275000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
15,MASTERCARD INC,CL A,57636Q104,181324,1918771,SH,SOLE,1918771,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
16,NETFLIX INC,COM,64110L106,1839861,17997273,SH,SOLE,17997273,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
17,ON DECK CAP INC,COM,682163100,53751,6900000,SH,SOLE,6900000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
18,PRICELINE GRP INC,COM NEW,741503403,710085,550898,SH,SOLE,550898,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
19,PURE STORAGE INC,CL A,74624M102,71771,5242615,SH,SOLE,5242615,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
20,RESTAURANT BRANDS INTL INC,COM,76131D103,95522,2460000,SH,SOLE,2460000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
21,SHOPIFY INC,CL A,82509L107,1975,70000,SH,SOLE,70000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
22,SQUARE INC,CL A,852234103,100106,6551465,SH,SOLE,6551465,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
23,TABLEAU SOFTWARE INC,CL A,87336U105,77429,1688000,SH,SOLE,1688000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
24,TAL ED GROUP,ADS REPSTG COM,874080104,85201,1715000,SH,SOLE,1715000,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
25,ZILLOW GROUP INC,CL C CAP STK,98954M200,23652,996708,SH,SOLE,996708,0,0,2016-03-31,2016Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
