,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,36866531,414930,SH,SOLE,414930,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
1,APPLE INC,COM,037833100,40964144,406592,SH,SOLE,406592,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
2,BAIDU INC,SPON ADR REP A,056752108,40750306,186731,SH,SOLE,186731,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
3,E M C CORP MASS,CALL,268648902,3218600,1100000,SH,SOLE,1100000,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
4,GOOGLE INC,CL A,38259P508,25727639,43724,SH,SOLE,43724,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
5,GOOGLE INC,CL C,38259P706,30992685,53680,SH,SOLE,53680,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
6,IMPERVA INC,COM,45321L100,32246265,1122390,SH,SOLE,1122390,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
7,INFINERA CORPORATION,COM,45667G103,20553888,1926325,SH,SOLE,1926325,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
8,INTERNATIONAL BUSINESS MACHS,PUT,459200951,35099567,184900,SH,SOLE,184900,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
9,JD COM INC,SPON ADR CL A,47215P106,20422768,790967,SH,SOLE,790967,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
10,LAM RESEARCH CORP,COM,512807108,42665204,571154,SH,SOLE,571154,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
11,MICRON TECHNOLOGY INC,COM,595112103,40723937,1188673,SH,SOLE,1188673,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
12,MICROSOFT CORP,COM,594918104,51048016,1101122,SH,SOLE,1101122,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
13,NETFLIX INC,COM,64110L106,28934173,64130,SH,SOLE,64130,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
14,PALO ALTO NETWORKS INC,COM,697435105,27712073,282488,SH,SOLE,282488,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
15,PRICELINE GRP INC,COM NEW,741503403,38540164,33265,SH,SOLE,33265,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
16,PROOFPOINT INC,COM,743424103,1671300,45000,SH,SOLE,45000,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
17,QLIK TECHNOLOGIES INC,COM,74733T105,4875880,180321,SH,SOLE,180321,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
18,RF MICRODEVICES INC,COM,749941100,42836538,3712005,SH,SOLE,3712005,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
19,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,82706C108,20075230,745183,SH,SOLE,745183,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
20,TABLEAU SOFTWARE INC,CL A,87336U105,40683637,559995,SH,SOLE,559995,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
21,TEXTURA CORP,COM,883211104,41680795,1578818,SH,SOLE,1578818,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
22,VIPSHOP HLDGS LTD,SPONSORED ADR,92763W103,28223918,149325,SH,SOLE,149325,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
23,WIX COM LTD,SHS,M98068105,8064436,496273,SH,SOLE,496273,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
24,WORKDAY INC,CL A,98138H101,27972368,339059,SH,SOLE,339059,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
25,ZENDESK INC,COM,98936J101,38748523,1794744,SH,SOLE,1794744,0,0,2014-09-30,2014Q3,Whale Rock Capital Management LLC,0001387322
