,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,2U INC,Common Stock,90214J101,16076,286867,SH,OTR,167299,6189,113379,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
1,3D SYSTEMS CORP,Common Stock,88554D205,1446,107960,SH,SOLE,107960,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
2,5N PLUS INC,Common Stock,33833X101,55,21253,SH,SOLE,21253,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
3,ADOBE SYSTEMS INC,Common Stock,00724F101,1047,7020,SH,SOLE,7020,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
4,AEROVIRONMENT INC,Common Stock,008073108,7530,139142,SH,OTR,40050,0,99092,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
5,AGIOS PHARMACEUTICALS INC,Common Stock,00847X104,894,13399,SH,SOLE,13399,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
6,AKAMAI TECHNOLOGIES INC,Common Stock,00971T101,7528,154510,SH,OTR,70450,5443,78617,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
7,ALBEMARLE CORP,Common Stock,012653101,811,5953,SH,SOLE,5953,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
8,ALIBABA GROUP HOLDING-SP ADR,ADR,01609W102,10633,61568,SH,OTR,24758,1738,35072,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
9,ALIGN TECHNOLOGY INC,Common Stock,016255101,2644,14197,SH,SOLE,14197,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
10,ALLEGHENY TECHNOLOGIES INC,Common Stock,01741R102,69,2888,SH,SOLE,2888,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
11,ALLIED MOTION TECHNOLOGIES,Common Stock,019330109,742,29275,SH,SOLE,29275,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
12,ALNYLAM PHARMACEUTICALS INC,Common Stock,02043Q107,1066,9074,SH,SOLE,9074,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
13,ALPHABET INC-CL C,Common Stock,02079K107,17673,18426,SH,OTR,9709,596,8121,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
14,AMAZON.COM INC,Common Stock,023135106,35016,36424,SH,OTR,19204,1304,15916,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
15,AMETEK INC,Common Stock,031100100,511,7741,SH,SOLE,7741,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
16,ANSYS INC,Common Stock,03662Q105,1987,16193,SH,SOLE,16193,0,0,2017-09-30,2017Q3,Ark Investment Management LLC,0001579984
