,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADIDAS AG,COM,004031976,25923,107000,SH,SOLE,107000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
1,ADOBE SYS INC,COM,00724F101,75628,350000,SH,SOLE,350000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
2,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,269027,1465770,SH,SOLE,1465770,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
3,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,80721,439800,SH,SOLE,439800,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
4,AMAZON COM INC,COM,023135106,405202,279963,SH,SOLE,279963,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
5,AMAZON COM INC,COM,023135106,212180,146600,SH,SOLE,146600,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
6,AUTODESK INC,COM,052769106,220894,1758992,SH,SOLE,1758992,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
7,BLACK KNIGHT INC,COM,09215C105,56520,1200000,SH,SOLE,1200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
8,BRUNSWICK CORP,COM,117043109,71268,1200000,SH,SOLE,1200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
9,BRUNSWICK CORP,COM,117043109,23756,400000,SH,SOLE,400000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
10,CARNIVAL CORP,UNIT 99/99/9999,143658300,52464,800000,SH,SOLE,800000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
11,CHIPOTLE MEXICAN GRILL INC,COM,169656105,101069,312800,SH,SOLE,312800,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
12,CONSTELLATION BRANDS INC,CL A,21036P108,534525,2345231,SH,SOLE,2345231,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
13,CONSTELLATION BRANDS INC,CL A,21036P108,835213,3664500,SH,SOLE,3664500,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
14,COSTAR GROUP INC,COM,22160N109,97924,270000,SH,SOLE,270000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
15,COSTAR GROUP INC,COM,22160N109,18134,50000,SH,SOLE,50000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
16,DARDEN RESTAURANTS INC,COM,237194105,55413,650000,SH,SOLE,650000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
17,DEERE & CO,COM,244199105,375645,2418520,SH,SOLE,2418520,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
18,DEERE & CO,COM,244199105,205286,1321700,SH,SOLE,1321700,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
19,DICKS SPORTING GOODS INC,COM,253393102,21931,625700,SH,SOLE,625700,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
20,DOLLAR TREE INC,COM,256746108,66430,700000,SH,SOLE,700000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
21,DOMINOS PIZZA INC,COM,25754A201,35034,150000,SH,SOLE,150000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
22,EAGLE MATERIALS INC,COM,26969P108,90169,875000,SH,SOLE,875000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
23,EAGLE MATERIALS INC,COM,26969P108,41220,400000,SH,SOLE,400000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
24,ELECTRONIC ARTS INC,COM,285512109,248794,2052078,SH,SOLE,2052078,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
25,ELECTRONIC ARTS INC,COM,285512109,213249,1758900,SH,SOLE,1758900,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
26,EXACT SCIENCES CORP,COM,30063P105,8066,200000,SH,SOLE,200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
27,FACEBOOK INC,CL A,30303M102,152240,952751,SH,SOLE,952751,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
28,FACEBOOK INC,CL A,30303M102,187370,1172600,SH,SOLE,1172600,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
29,FASTENAL CO,COM,311900104,40943,750000,SH,SOLE,750000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
30,FIRST DATA CORP NEW,COM CL A,32008D106,56000,3500000,SH,SOLE,3500000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
31,FIRST DATA CORP NEW,COM CL A,32008D106,24000,1500000,SH,SOLE,1500000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
32,FIVE BELOW INC,COM,33829M101,22948,312900,SH,SOLE,312900,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
33,FLEETCOR TECHNOLOGIES INC,COM,339041105,81000,400000,SH,SOLE,400000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
34,FREDS INC,CL A,356108100,897,300000,SH,SOLE,300000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
35,FREDS INC,CL A,356108100,897,300000,SH,SOLE,300000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
36,GAMESTOP CORP NEW,CL A,36467W109,14805,1173100,SH,SOLE,1173100,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
37,GENERAL MLS INC,COM,370334104,18024,400000,SH,SOLE,400000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
38,GNC HLDGS INC,COM CL A,36191G107,1255,325000,SH,SOLE,325000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
39,GOPRO INC,CL A,38268T103,1916,400000,SH,SOLE,400000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
40,HANESBRANDS INC,COM,410345102,16578,900000,SH,SOLE,900000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
41,HANNON ARMSTRONG SUST INFR C,COM,41068X100,3900,200000,SH,SOLE,200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
42,HARLEY DAVIDSON INC,COM,412822108,13413,312800,SH,SOLE,312800,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
43,HD SUPPLY HLDGS INC,COM,40416M105,60127,1584800,SH,SOLE,1584800,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
44,HIBBETT SPORTS INC,COM,428567101,4790,200000,SH,SOLE,200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
45,HILTON WORLDWIDE HLDGS INC,COM,43300A203,96481,1225000,SH,SOLE,1225000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
46,HYATT HOTELS CORP,COM CL A,448579102,129642,1700000,SH,SOLE,1700000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
47,IAC INTERACTIVECORP,COM,44919P508,54733,350000,SH,SOLE,350000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
48,LAUREATE EDUCATION INC,CL A,518613203,70813,5150000,SH,SOLE,5150000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
49,LUMBER LIQUIDATORS HLDGS INC,COM,55003T107,9568,400000,SH,SOLE,400000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
50,MACYS INC,COM,55616P104,83733,2815500,SH,SOLE,2815500,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
51,MARRIOTT VACATIONS WRLDWDE C,COM,57164Y107,29970,225000,SH,SOLE,225000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
52,MASCO CORP,COM,574599106,57223,1415000,SH,SOLE,1415000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
53,MASTERCARD INCORPORATED,CL A,57636Q104,179721,1026038,SH,SOLE,1026038,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
54,MERCADOLIBRE INC,COM,58733R102,71278,200000,SH,SOLE,200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
55,MGM RESORTS INTERNATIONAL,COM,552953101,92397,2638400,SH,SOLE,2638400,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
56,MGM RESORTS INTERNATIONAL,COM,552953101,205325,5863079,SH,SOLE,5863079,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
57,MICROSOFT CORP,COM,594918104,260873,2858251,SH,SOLE,2858251,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
58,MICROSOFT CORP,COM,594918104,133784,1465800,SH,SOLE,1465800,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
59,MIMEDX GROUP INC,COM,602496101,13940,2000000,SH,SOLE,2000000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
60,NETFLIX INC,COM,64110L106,81221,275000,SH,SOLE,275000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
61,NEW ORIENTAL ED & TECH GRP I,SPON ADR,647581107,218407,2491809,SH,SOLE,2491809,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
62,NEW ORIENTAL ED & TECH GRP I,SPON ADR,647581107,308344,3517900,SH,SOLE,3517900,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
63,PAGSEGURO DIGITAL LTD,COM CL A,G68707101,107296,2800000,SH,SOLE,2800000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
64,PAYPAL HLDGS INC,COM,70450Y103,233537,3078116,SH,SOLE,3078116,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
65,PENNEY J C INC,COM,708160106,15100,5000000,SH,SOLE,5000000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
66,RESTAURANT BRANDS INTL INC,COM,76131D103,11384,200000,SH,SOLE,200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
67,SALESFORCE COM INC,COM,79466L302,119324,1026000,SH,SOLE,1026000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
68,SALESFORCE COM INC,COM,79466L302,221610,1905500,SH,SOLE,1905500,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
69,SERVICENOW INC,COM,81762P102,33090,200000,SH,SOLE,200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
70,SHERWIN WILLIAMS CO,COM,824348106,58818,150000,SH,SOLE,150000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
71,STITCH FIX INC,COM CL A,860897107,2535,125000,SH,SOLE,125000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
72,SUMMIT MATLS INC,CL A,86614U100,38607,1275000,SH,SOLE,1275000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
73,SUMMIT MATLS INC,CL A,86614U100,3028,100000,SH,SOLE,100000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
74,THOR INDS INC,COM,885160101,337625,2931539,SH,SOLE,2931539,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
75,THOR INDS INC,COM,885160101,101280,879400,SH,SOLE,879400,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
76,TWITTER INC,COM,90184L102,63822,2200000,SH,SOLE,2200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
77,TWITTER INC,COM,90184L102,11604,400000,SH,SOLE,400000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
78,VISA INC,COM CL A,92826C839,350666,2931500,SH,SOLE,2931500,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
79,VISA INC,COM CL A,92826C839,201636,1685637,SH,SOLE,1685637,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
80,VISTA OUTDOOR INC,COM,928377100,6528,400000,SH,SOLE,400000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
81,VISTEON CORP,COM NEW,92839U206,22048,200000,SH,SOLE,200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
82,WEIGHT WATCHERS INTL INC NEW,COM,948626106,47790,750000,SH,SOLE,750000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
83,WEIGHT WATCHERS INTL INC NEW,COM,948626106,12744,200000,SH,SOLE,200000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
84,WENDYS CO,COM,95058W100,105469,6009656,SH,SOLE,6009656,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
85,WENDYS CO,COM,95058W100,38585,2198600,SH,SOLE,2198600,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
86,WYNDHAM WORLDWIDE CORP,COM,98310W108,163535,1429125,SH,SOLE,1429125,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
87,WYNDHAM WORLDWIDE CORP,COM,98310W108,92253,806200,SH,SOLE,806200,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
88,WYNN RESORTS LTD,COM,983134107,454406,2491809,SH,SOLE,2491809,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
89,WYNN RESORTS LTD,COM,983134107,240588,1319300,SH,SOLE,1319300,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
90,YANDEX N V,SHS CLASS A,N97284108,51285,1300000,SH,SOLE,1300000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
91,YUM BRANDS INC,COM,988498101,65976,775000,SH,SOLE,775000,0,0,2018-03-31,2018Q1,Melvin Capital Management LP,0001628110
