,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3-D SYS CORP DEL,COM NEW,88554D205,27769,844815,SH,DFND,844815,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
1,3-D SYS CORP DEL,COM NEW,88554D205,6567,199795,SH,DFND,199795,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
2,ACTAVIS PLC,SHS,G0083B108,11147,43306,SH,DFND,43306,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
3,ACTAVIS PLC,SHS,G0083B108,208116,808502,SH,DFND,808502,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
4,ACTAVIS PLC,SHS,G0083B108,28919,112347,SH,DFND,112347,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
5,ACTIVISION BLIZZARD INC,COM,00507V109,3038,150758,SH,DFND,150758,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
6,ACTIVISION BLIZZARD INC,COM,00507V109,72403,3593185,SH,DFND,3593185,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
7,ACTIVISION BLIZZARD INC,COM,00507V109,8518,422710,SH,DFND,422710,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
8,ADOBE SYS INC,COM,00724F101,4989,68619,SH,DFND,68619,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
9,ADOBE SYS INC,COM,00724F101,21056,289635,SH,DFND,289635,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
10,ADOBE SYS INC,COM,00724F101,40964,563465,SH,DFND,563465,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
11,AKAMAI TECHNOLOGIES INC,COM,00971T101,30632,486532,SH,DFND,486532,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
12,AKAMAI TECHNOLOGIES INC,COM,00971T101,212929,3381965,SH,DFND,3381965,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
13,AKAMAI TECHNOLOGIES INC,COM,00971T101,53230,845459,SH,DFND,845459,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
14,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,18973,182541,SH,DFND,182541,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
15,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,122088,1174598,SH,DFND,1174598,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
16,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,16689,160564,SH,DFND,160564,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
17,AMAZON COM INC,COM,023135106,2000,6443,SH,DFND,6443,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
18,AMAZON COM INC,COM,023135106,78079,251584,SH,DFND,251584,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
19,AMERICAN TOWER CORP NEW,COM,03027X100,437,4416,SH,DFND,4416,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
20,AMERICAN TOWER CORP NEW,COM,03027X100,37605,380429,SH,DFND,380429,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
21,AMERICAN TOWER CORP NEW,COM,03027X100,301654,3051630,SH,DFND,3051630,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
22,AMERICAN TOWER CORP NEW,COM,03027X100,66706,674816,SH,DFND,674816,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
23,APPLE INC,COM,037833100,4994,45245,SH,DFND,45245,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
24,APPLE INC,COM,037833100,60272,546040,SH,DFND,546040,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
25,APPLE INC,COM,037833100,814669,7380583,SH,DFND,7380583,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
26,APPLE INC,COM,037833100,101707,921423,SH,DFND,921423,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
27,APPLIED MATLS INC,COM,038222105,26375,1058376,SH,DFND,1058376,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
28,APPLIED MATLS INC,COM,038222105,190972,7663421,SH,DFND,7663421,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
29,ATMEL CORP,COM,049513104,5574,664000,SH,DFND,664000,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
30,AVAGO TECHNOLOGIES LTD,SHS,Y0486S104,65150,647678,SH,DFND,647678,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
31,AVAGO TECHNOLOGIES LTD,SHS,Y0486S104,670949,6670134,SH,DFND,6670134,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
32,AVAGO TECHNOLOGIES LTD,SHS,Y0486S104,121693,1209797,SH,DFND,1209797,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
33,BAIDU INC,SPON ADR REP A,056752108,56693,248686,SH,DFND,248686,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
34,BAIDU INC,SPON ADR REP A,056752108,498800,2188007,SH,DFND,2188007,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
35,BAIDU INC,SPON ADR REP A,056752108,117196,514086,SH,DFND,514086,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
36,CARBO CERAMICS INC,COM,140781105,318,7937,SH,DFND,7937,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
37,CARBO CERAMICS INC,COM,140781105,19984,498964,SH,DFND,498964,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
38,CBS CORP NEW,CL B,124857202,4235,76525,SH,DFND,76525,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
39,CBS CORP NEW,CL B,124857202,264291,4775759,SH,DFND,4775759,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
40,CBS CORP NEW,CL B,124857202,29996,542030,SH,DFND,542030,0,0,2014-12-31,2014Q4,COATUE MANAGEMENT LLC,0001135730
