,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Agnico Eagle Mines Ltd,COM,008474108,15726,434900,SH,DFND,434900,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
1,Alphabet Inc. ,CAP STK CL A,02079K305,42494,55700,SH,DFND,55700,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
2,Amazon.com Inc.,COM,023135106,45829,77200,SH,DFND,77200,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
3,Am Elect Pwr Co Inc.,COM,025537101,10637,160200,SH,DFND,160200,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
4,Barrick Gold Corp,COM,067901108,24887,1832600,SH,DFND,1832600,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
5,Caterpillar Inc.,COM,149123101,25258,330000,SH,DFND,330000,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
6,Coca-Cola Co,COM,191216100,64431,1388900,SH,DFND,1388900,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
7,Consolidated Edison Inc.,COM,209115104,10872,141900,SH,DFND,141900,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
8,Duke Energy Corp,COM,26441C204,52369,649100,SH,DFND,649100,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
9,Emerson Electric Inc.,COM,291011104,29963,551000,SH,DFND,551000,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
10,Facebook Inc. ,CL A,30303M102,230903,2023694,SH,DFND,2023694,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
11,HDFC Bank Ltd.,ADR REPS 3 SHS,40415F101,7753,125800,SH,DFND,125800,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
12,Home Depot Inc.,COM,437076102,20108,150700,SH,DFND,150700,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
13,IShrs MSCI Emg'g Mkt Idx,MSCI EMG MKT ETF,464287234,101757,2971000,SH,DFND,2971000,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
14,JD.Com Inc.,SPON ADR CL A,47215P106,9445,356400,SH,DFND,356400,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
15,The Estee Lauder Co Inc.,CL A,518439104,10553,111900,SH,DFND,111900,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
16,McDonald's Corp,COM,580135101,19883,158200,SH,DFND,158200,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
17,Microsoft Corp,COM,594918104,28559,517100,SH,DFND,517100,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
18,PPL Corp,COM,69351T106,37107,974700,SH,DFND,974700,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
19,Pepsico Inc.,COM,713448108,36206,353300,SH,DFND,353300,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
20,Philip Morris Int'l Inc.,COM,718172109,54431,554800,SH,DFND,554800,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
21,Post Holdings Inc.,COM,737446104,20026,291200,SH,DFND,291200,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
22,Pure Storage Inc. ,CL A,74624M102,27169,1984600,SH,DFND,1984600,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
23,SPDR Gold Trust,GOLD SHS,78463V907,237162,2016000,SH,DFND,2016000,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
24,Southern Co,COM,842587107,52630,1017400,SH,DFND,1017400,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
25,Southwest Airlines Co.,COM,844741108,22086,493000,SH,DFND,493000,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
26,Tempur Sealy Int'l Inc.,COM,88023U101,7629,125500,SH,DFND,125500,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
27,Verizon Comms Inc.,COM,92343V104,21632,400000,SH,DFND,400000,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
28,WEC Energy Grp Inc.,COM,92939U106,10692,178000,SH,DFND,178000,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
29,WhiteWave Foods Co,COM,966244105,14793,364000,SH,DFND,364000,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
30,Williams Co's Inc.,COM,969457100,4474,278400,SH,DFND,278400,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
31,Workday Inc.,CL A,98138H101,19955,259700,SH,DFND,259700,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
32,Zoetis Inc.,CL A,98978V103,21185,477900,SH,DFND,477900,0,0,2016-03-31,2016Q1,Duquesne Family Office LLC,0001536411
