,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AK STL HLDG CORP,COM,001547108,3842,534327,SH,SOLE,534327,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
1,ALLERGAN PLC,SHS,G0177J108,701737,2937121,SH,SOLE,2937121,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
2,ALLSTATE CORP,COM,020002101,151262,1856203,SH,SOLE,1856203,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
3,ALPHABET INC,CAP STK CL C,02079K107,394041,475000,SH,SOLE,475000,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
4,ALPS ETF TR,ALERIAN MLP,00162Q866,26800,2108582,SH,SOLE,2108582,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
5,APPLE INC,COM,037833100,43098,300000,SH,SOLE,300000,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
6,ARCELORMITTAL SA LUXEMBOURG,NY REGISTRY SH,03938L104,41629,4985456,SH,SOLE,4985456,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
7,ATLANTICA YIELD PLC,SHS,G0751N103,108780,5189866,SH,SOLE,5189866,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
8,BANK AMER CORP,COM,060505104,207183,8782641,SH,SOLE,8782641,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
9,BOSTON SCIENTIFIC CORP,COM,101137107,83066,3340000,SH,SOLE,3340000,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
10,CBS CORP NEW,CL B,124857202,72438,1044381,SH,SOLE,1044381,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
11,CENTENE CORP DEL,COM,15135B101,83702,1174597,SH,SOLE,1174597,0,0,2017-03-31,2017Q1,APPALOOSA LP,0001656456
