,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AMAZON COM INC,COM,023135106,1634767,3193590,SH,SOLE,3193590,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,3444,58403,SH,SOLE,58403,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,ANHEUSER BUSCH INBEV SA/NV,SPONSORED ADR,03524A108,200413,1885000,SH,SOLE,1885000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,ARISTA NETWORKS INC,COM,040413106,24476,400000,SH,SOLE,400000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,AUTOHOME INC,SP ADR RP CL A,05278C107,284150,8735000,SH,SOLE,8735000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,55393,315000,SH,SOLE,315000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,EHI CAR SVCS LTD,SPON ADS CL A,26853A100,3863,333333,SH,SOLE,333333,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,EROS INTL PLC,SHS NEW,G3788M114,32628,1200000,SH,SOLE,1200000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,ETSY INC,COM,29786A106,136900,10000000,SH,SOLE,10000000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,FIREEYE INC,COM,31816Q101,6364,200000,SH,SOLE,200000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,FITBIT INC,CL A,33812L102,18845,500000,SH,SOLE,500000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,FLEETCOR TECHNOLOGIES INC,COM,339041105,628923,4570000,SH,SOLE,4570000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
12,GAMESTOP CORP NEW,CL A,36467W109,72118,1750000,SH,SOLE,1750000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
13,HORTONWORKS INC,COM,440894103,5700,260400,SH,SOLE,260400,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
14,IDREAMSKY TECHNOLOGY LIMITED,SPONSORED ADS,45173K101,1010,100000,SH,SOLE,100000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
15,INTERNATIONAL BUSINESS MACHS,COM,459200101,20560,141823,SH,SOLE,141823,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
16,JD COM INC,SPON ADR CL A,47215P106,1499205,57528990,SH,SOLE,57528990,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
17,KATE SPADE & CO,COM,485865109,59719,3125000,SH,SOLE,3125000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
18,LENDINGCLUB CORP,COM,52603A109,3638,275000,SH,SOLE,275000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
19,MASTERCARD INC,CL A,57636Q104,222272,2466401,SH,SOLE,2466401,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
20,NETFLIX INC,COM,64110L106,1858398,17997273,SH,SOLE,17997273,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
21,NEW RELIC INC,COM,64829B100,953,25000,SH,SOLE,25000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
22,ON DECK CAP INC,COM,682163100,67815,6850000,SH,SOLE,6850000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
23,PILGRIMS PRIDE CORP NEW,COM,72147K108,41560,2000000,SH,SOLE,2000000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
24,RESTORATION HARDWARE HLDGS I,COM,761283100,297977,3193410,SH,SOLE,3193410,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
25,SHOPIFY INC,CL A,82509L107,2464,70000,SH,SOLE,70000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
26,SPLUNK INC,COM,848637104,60348,1090300,SH,SOLE,1090300,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
27,TABLEAU SOFTWARE INC,CL A,87336U105,187252,2347103,SH,SOLE,2347103,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
28,TIME WARNER CABLE INC,COM,88732J207,104035,580000,SH,SOLE,580000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
29,TRANSDIGM GROUP INC,COM,893641100,259200,1220282,SH,SOLE,1220282,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
30,VASCO DATA SEC INTL INC,COM,92230Y104,26410,1549900,SH,SOLE,1549900,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
31,VEEVA SYS INC,CL A COM,922475108,1756,75000,SH,SOLE,75000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
32,VIPSHOP HLDGS LTD,SPONSORED ADR,92763W103,292953,17437672,SH,SOLE,17437672,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
33,YODLEE INC,COM,98600P201,5646,350000,SH,SOLE,350000,0,0,2015-09-30,2015Q3,TIGER GLOBAL MANAGEMENT LLC,0001167483
