,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ADVANCE AUTO PARTS INC,COM,00751Y106,14969,100000,SH,SOLE,100000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
1,ADVANCE AUTO PARTS INC,COM,00751Y106,41831,279450,SH,SOLE,279450,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
2,ALLEGION PUB LTD CO,ORD SHS,G0176J109,33644,550000,SH,SOLE,550000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
3,ALLEGION PUB LTD CO,ORD SHS,G0176J109,12234,200000,SH,SOLE,200000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
4,AMAZON COM INC,COM,023135106,37210,100000,SH,SOLE,100000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
5,APOLLO ED GROUP INC,CL A,037604105,5676,300000,SH,SOLE,300000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
6,AUTOLIV INC,COM,052800109,26498,225000,SH,SOLE,225000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
7,BLOOMIN BRANDS INC,COM,094235108,20681,850000,SH,SOLE,850000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
8,BUCKLE INC,COM,118440106,7664,150000,SH,SOLE,150000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
9,BURLINGTON STORES INC,COM,122017106,29710,500000,SH,SOLE,500000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
10,CAL MAINE FOODS INC,COM NEW,128030202,2930,75000,SH,SOLE,75000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
11,CAPELLA EDUCATION COMPANY,COM,139594105,11354,175000,SH,SOLE,175000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
12,CAPELLA EDUCATION COMPANY,COM,139594105,6488,100000,SH,SOLE,100000,0,0,2015-03-31,2015Q1,Melvin Capital Management LP,0001628110
