,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Alphabet Inc.,CAP STK CL A,02079K305,25519,32800,SH,DFND,32800,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
1,Amazon.com Inc.,COM,023135106,128419,190000,SH,DFND,190000,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
2,Chipotle Mex Grill Inc.,COM,169656105,9693,20200,SH,DFND,20200,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
3,Ctrip.com Int'l Ltd.,AM DEP SHS,22943F100,35781,772300,SH,DFND,772300,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
4,Facebook Inc.,CL A,30303M102,264842,2530494,SH,DFND,2530494,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
5,HDFC Bank Ltd.,ADR REPS 3 SHS,40415F101,30252,491100,SH,DFND,491100,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
6,Microsoft Corp,COM,594918104,64634,1165000,SH,DFND,1165000,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
7,Northrop Grumman Corp,COM,666807102,25603,135600,SH,DFND,135600,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
8,Pure Storage Inc.,CL A,74624M102,24912,1600000,SH,DFND,1600000,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
9,Raytheon Co,COM,755111507,52029,417800,SH,DFND,417800,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
10,SPDR Gold Trust,CALL,78463V907,292205,2880000,SH,DFND,2880000,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
11,Syncrony Fin'l,COM,87165B103,14402,473600,SH,DFND,473600,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
12,Tempur Sealy Int'l Inc.,COM,88023U101,8843,125500,SH,DFND,125500,0,0,2015-12-31,2015Q4,Duquesne Family Office LLC,0001536411
