,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ABBOTT LABS,COM,002824100,662,17200,SH,SOLE,17200,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
1,ACCENTURE PLC IRELAND,SHS CLASS A,G1151C101,1945,24400,SH,SOLE,24400,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
2,ACE LTD,SHS,H0023R105,1167,11785,SH,SOLE,11785,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
3,ACTIVISION BLIZZARD INC,COM,00507V109,1860,91014,SH,SOLE,91014,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
4,ADOBE SYS INC,COM,00724F101,4760,72403,SH,SOLE,72403,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
5,ADVANCE AUTO PARTS INC,COM,00751Y106,203,1602,SH,SOLE,1602,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
6,AETNA INC NEW,COM,00817Y108,2318,30919,SH,SOLE,30919,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
7,AFFILIATED MANAGERS GROUP,COM,008252108,605,3026,SH,SOLE,3026,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
8,AFLAC INC,COM,001055102,2584,40986,SH,SOLE,40986,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
9,AGNICO EAGLE MINES LTD,COM,008474108,5099,168558,SH,SOLE,168558,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
10,AKAMAI TECHNOLOGIES INC,COM,00971T101,596,10233,SH,SOLE,10233,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
11,ALAMOS GOLD INC,COM,011527108,713,78822,SH,SOLE,78822,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
12,ALCOA INC,COM,013817101,895,69521,SH,SOLE,69521,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
13,ALEXION PHARMACEUTICALS INC,COM,015351109,7663,50371,SH,SOLE,50371,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
14,ALLERGAN INC,COM,018490102,2296,18499,SH,SOLE,18499,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
15,ALLIANCE DATA SYSTEMS CORP,COM,018581108,4270,15674,SH,SOLE,15674,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
16,ALLSTATE CORP,COM,020002101,648,11446,SH,SOLE,11446,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
17,ALTERA CORP,COM,021441100,3974,109663,SH,SOLE,109663,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
18,ALTRIA GROUP INC,COM,02209S103,8437,225400,SH,SOLE,225400,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
19,AMAZON COM INC,COM,023135106,574,1706,SH,SOLE,1706,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
20,AMERICAN CAP LTD,COM,02503Y103,212,13404,SH,SOLE,13404,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
21,AMERICAN EAGLE OUTFITTERS NE,COM,02553E106,1277,104300,SH,SOLE,104300,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
22,AMERICAN ELEC PWR INC,COM,025537101,477,9413,SH,SOLE,9413,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
23,AMERICAN INTL GROUP INC,COM NEW,026874784,3316,66300,SH,SOLE,66300,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
24,AMERIPRISE FINL INC,COM,03076C106,264,2400,SH,SOLE,2400,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
25,AMERISOURCEBERGEN CORP,COM,03073E105,1908,29089,SH,SOLE,29089,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
26,AMETEK INC NEW,COM,031100100,641,12440,SH,SOLE,12440,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
27,ANADARKO PETE CORP,COM,032511107,9527,112400,SH,SOLE,112400,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
28,ANGLOGOLD ASHANTI LTD,SPONSORED ADR,035128206,5667,331800,SH,SOLE,331800,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
29,ANSYS INC,COM,03662Q105,1845,23961,SH,SOLE,23961,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
30,APACHE CORP,COM,037411105,9265,111699,SH,SOLE,111699,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
31,APPLE INC,COM,037833100,23225,43271,SH,SOLE,43271,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
32,APPLIED MATLS INC,COM,038222105,4138,202699,SH,SOLE,202699,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
33,ASHLAND INC NEW,COM,044209104,218,2190,SH,SOLE,2190,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
34,AT&T INC,COM,00206R102,705,20100,SH,SOLE,20100,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
35,AUTOMATIC DATA PROCESSING IN,COM,053015103,514,6658,SH,SOLE,6658,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
36,AUTONATION INC,COM,05329W102,663,12448,SH,SOLE,12448,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
37,AUTOZONE INC,COM,053332102,1939,3610,SH,SOLE,3610,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
38,AVON PRODS INC,COM,054303102,544,37169,SH,SOLE,37169,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
39,B/E AEROSPACE INC,COM,073302101,204,2351,SH,SOLE,2351,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
40,BAKER HUGHES INC,COM,057224107,436,6711,SH,SOLE,6711,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
41,BARD C R INC,COM,067383109,6391,43186,SH,SOLE,43186,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
42,BARNES & NOBLE INC,COM,067774109,202,9681,SH,SOLE,9681,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
43,BARRICK GOLD CORP,COM,067901108,12593,706300,SH,SOLE,706300,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
44,BAXTER INTL INC,COM,071813109,4581,62263,SH,SOLE,62263,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
45,BECTON DICKINSON & CO,COM,075887109,351,2995,SH,SOLE,2995,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
46,BERKSHIRE HATHAWAY INC DEL,CL B NEW,084670702,11661,93308,SH,SOLE,93308,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
47,BHP BILLITON LTD,SPONSORED ADR,088606108,11515,169911,SH,SOLE,169911,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
48,BIOMARIN PHARMACEUTICAL INC,COM,09061G101,3301,48400,SH,SOLE,48400,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
49,BLACKROCK INC,COM,09247X101,535,1700,SH,SOLE,1700,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
50,BLOCK H & R INC,COM,093671105,512,16966,SH,SOLE,16966,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
51,BOEING CO,COM,097023105,8488,67641,SH,SOLE,67641,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
52,BOSTON SCIENTIFIC CORP,COM,101137107,499,36884,SH,SOLE,36884,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
53,BP PLC,SPONSORED ADR,055622104,12251,254700,SH,SOLE,254700,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
54,BRINKER INTL INC,COM,109641100,1323,25224,SH,SOLE,25224,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
55,BRISTOL MYERS SQUIBB CO,COM,110122108,230,4428,SH,SOLE,4428,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
56,BROADCOM CORP,CL A,111320107,8853,281328,SH,SOLE,281328,0,0,2014-03-31,2014Q1,"Bridgewater Associates, LP",0001350694
