,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AMAZON COM INC,COM,023135106,26669,85302,SH,SOLE,85302,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
1,AMAZON COM INC,COM,023135106,220335,704755,SH,DFND,704755,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
2,AMERICAN INTL GROUP INC,COM NEW,026874784,4519,92927,SH,SOLE,92927,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
3,AMERICAN TOWER CORP NEW,COM,03027X100,36787,496254,SH,SOLE,496254,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
4,AMERICAN TOWER CORP NEW,COM,03027X100,317293,4280220,SH,DFND,4280220,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
5,APPLE INC,COM,037833100,16170,33917,SH,SOLE,33917,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
6,APPLE INC,COM,037833100,194659,408305,SH,DFND,408305,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
7,ATMEL CORP,COM,049513104,22158,2978198,SH,DFND,2978198,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
8,BAIDU INC,SPON ADR REP A,056752108,35882,231227,SH,SOLE,231227,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
9,BAIDU INC,SPON ADR REP A,056752108,301185,1940878,SH,DFND,1940878,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
10,BEST BUY INC,COM,086516101,65980,1759469,SH,DFND,1759469,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
11,BLACKBERRY LTD,COM,09228F103,48857,6149438,SH,DFND,6149438,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
12,CBS CORP NEW,CL B,124857202,76040,1378538,SH,SOLE,1378538,0,0,2013-09-30,2013Q3,COATUE MANAGEMENT LLC,0001135730
