,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,ALTERYX INC,COM CL A,02156B103,105208,1268175,SH,SOLE,1268175,0,0,2021-03-31,2021Q1,"Abdiel Capital Advisors, LP",0001578684
1,APPIAN CORP,CL A,03782L101,702119,5281078,SH,SOLE,5281078,0,0,2021-03-31,2021Q1,"Abdiel Capital Advisors, LP",0001578684
2,AXON ENTERPRISE INC,COM,05464C101,94058,660430,SH,SOLE,660430,0,0,2021-03-31,2021Q1,"Abdiel Capital Advisors, LP",0001578684
3,BILL COM HLDGS INC,COM,090043100,293202,2015131,SH,SOLE,2015131,0,0,2021-03-31,2021Q1,"Abdiel Capital Advisors, LP",0001578684
4,FASTLY INC,CL A,31188V100,763619,11349869,SH,SOLE,11349869,0,0,2021-03-31,2021Q1,"Abdiel Capital Advisors, LP",0001578684
5,FLOOR & DECOR HLDGS INC,CL A,339750101,475894,4984222,SH,SOLE,4984222,0,0,2021-03-31,2021Q1,"Abdiel Capital Advisors, LP",0001578684
6,SHOPIFY INC,CL A,82509L107,257221,232464,SH,SOLE,232464,0,0,2021-03-31,2021Q1,"Abdiel Capital Advisors, LP",0001578684
7,SMARTSHEET INC,COM CL A,83200N103,195357,3056273,SH,SOLE,3056273,0,0,2021-03-31,2021Q1,"Abdiel Capital Advisors, LP",0001578684
8,ZOOM VIDEO COMMUNICATIONS INC,CL A,98980L101,219960,684614,SH,SOLE,684614,0,0,2021-03-31,2021Q1,"Abdiel Capital Advisors, LP",0001578684
9,ZOOMINFO TECHNOLOGIES INC,COM CL A,98980F104,4890,100000,SH,SOLE,100000,0,0,2021-03-31,2021Q1,"Abdiel Capital Advisors, LP",0001578684
