,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,8X8 INC NEW,COM,282914100,130329,3780928,SH,SOLE,3780928,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
1,AIRBNB INC,COM CL A,009066101,44655,304190,SH,SOLE,304190,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
2,AMAZON COM INC,COM,023135106,519861,159617,SH,SOLE,159617,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
3,BILIBILI INC,SPONS ADS REP Z,090040106,147753,1723669,SH,SOLE,1723669,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
4,BILL COM HLDGS INC,COM,090043100,479513,3512916,SH,SOLE,3512916,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
5,C3 AI INC,CL A,12468P104,24066,173448,SH,SOLE,173448,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
6,CARVANA CO,CL A,146869102,324168,1353292,SH,SOLE,1353292,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
7,CIRRUS LOGIC INC,COM,172755100,247069,3005710,SH,SOLE,3005710,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
8,CLOUDFLARE INC,CL A COM,18915M107,43161,567978,SH,SOLE,567978,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
9,COUPA SOFTWARE INC,COM,22266L106,197390,582426,SH,SOLE,582426,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
10,CREE INC,COM,225447101,431737,4076838,SH,SOLE,4076838,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
11,CROWDSTRIKE HLDGS INC,CL A,22788C105,753345,3556533,SH,SOLE,3556533,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
12,DATADOG INC,CL A COM,23804L103,382289,3883470,SH,SOLE,3883470,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
13,DISNEY WALT CO,COM,254687106,542470,2994093,SH,SOLE,2994093,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
14,DOORDASH INC,CL A,25809K105,72536,508130,SH,SOLE,508130,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
15,DUCK CREEK TECHNOLOGIES INC,SHS,264120106,97322,2247629,SH,SOLE,2247629,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
16,EXPEDIA GROUP INC,COM NEW,30212P303,192540,1454232,SH,SOLE,1454232,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
17,FACEBOOK INC,CL A,30303M102,14604,53465,SH,SOLE,53465,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
18,FARFETCH LTD,ORD SH CL A,30744W107,182505,2860129,SH,SOLE,2860129,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
19,FASTLY INC,CL A,31188V100,360089,4121426,SH,SOLE,4121426,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
20,FIVE9 INC,COM,338307101,558696,3203530,SH,SOLE,3203530,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
21,JD.COM INC,SPON ADR CL A,47215P106,134927,1535004,SH,SOLE,1535004,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
22,KE HLDGS INC,SPONSORED ADS,482497104,164241,2668856,SH,SOLE,2668856,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
23,MATCH GROUP INC NEW,COM,57667L107,370726,2452051,SH,SOLE,2452051,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
24,MERCADOLIBRE INC,COM,58733R102,490643,292883,SH,SOLE,292883,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
25,MONGODB INC,CL A,60937P106,489330,1362883,SH,SOLE,1362883,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
26,MONOLITHIC PWR SYS INC,COM,609839105,97137,265236,SH,SOLE,265236,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
27,NVIDIA CORPORATION,COM,67066G104,158482,303489,SH,SOLE,303489,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
28,NXP SEMICONDUCTORS N V,COM,N6596X109,430372,2706573,SH,SOLE,2706573,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
29,OKTA INC,CL A,679295105,125908,495193,SH,SOLE,495193,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
30,OZON HLDGS PLC,SPONSORED ADS,69269L104,10352,249980,SH,SOLE,249980,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
31,PELOTON INTERACTIVE INC,CL A COM,70614W100,654391,4313148,SH,SOLE,4313148,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
32,PENN NATL GAMING INC,COM,707569109,473980,5487782,SH,SOLE,5487782,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
33,PINDUODUO INC,SPONSORED ADS,722304102,127979,720318,SH,SOLE,720318,0,0,2020-12-31,2020Q4,Whale Rock Capital Management LLC,0001387322
