,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AMAZON COM INC,COM,023135106,2158516,3193590,SH,SOLE,3193590,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,1323,16284,SH,SOLE,16284,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,AMERICAN FARMLAND CO,COM,02589Y100,422,60000,SH,SOLE,60000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,ANHEUSER BUSCH INBEV SA/NV,SPONSORED ADR,03524A108,235625,1885000,SH,SOLE,1885000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,APPLE INC,COM,037833100,1115756,10600000,SH,SOLE,10600000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,ARISTA NETWORKS INC,COM,040413106,31136,400000,SH,SOLE,400000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,ATLASSIAN CORP PLC,CL A,G06242104,15040,500000,SH,SOLE,500000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,AUTOHOME INC,SP ADR RP CL A,05278C107,174600,5000000,SH,SOLE,5000000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,CAL MAINE FOODS INC,COM NEW,128030202,3262,70394,SH,SOLE,70394,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,127983,698980,SH,SOLE,698980,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,EHI CAR SVCS LTD,SPON ADS CL A,26853A100,59192,4701530,SH,SOLE,4701530,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,ETSY INC,COM,29786A106,71036,8600000,SH,SOLE,8600000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
12,FIREEYE INC,COM,31816Q101,4148,200000,SH,SOLE,200000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
13,FITBIT INC,CL A,33812L102,14795,500000,SH,SOLE,500000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
14,FLEETCOR TECHNOLOGIES INC,COM,339041105,653190,4570000,SH,SOLE,4570000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
15,GAMESTOP CORP NEW,CL A,36467W109,49070,1750000,SH,SOLE,1750000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
16,IDREAMSKY TECHNOLOGY LIMITED,SPONSORED ADS,45173K101,1339,100000,SH,SOLE,100000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
17,INTREXON CORP,COM,46122T102,50501,1675000,SH,SOLE,1675000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
18,JD COM INC,SPON ADR CL A,47215P106,1923494,59615495,SH,SOLE,59615495,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
19,LENDINGCLUB CORP,COM,52603A109,3039,275000,SH,SOLE,275000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
20,MASTERCARD INC,CL A,57636Q104,230393,2366401,SH,SOLE,2366401,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
21,MICROSOFT CORP,COM,594918104,22747,410000,SH,SOLE,410000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
22,NETFLIX INC,COM,64110L106,2058528,17997273,SH,SOLE,17997273,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
23,NEW RELIC INC,COM,64829B100,911,25000,SH,SOLE,25000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
24,ON DECK CAP INC,COM,682163100,71070,6900000,SH,SOLE,6900000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
25,PILGRIMS PRIDE CORP NEW,COM,72147K108,44180,2000000,SH,SOLE,2000000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
26,PRICELINE GRP INC,COM NEW,741503403,966908,758389,SH,SOLE,758389,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
27,PURE STORAGE INC,CL A,74624M102,81628,5242615,SH,SOLE,5242615,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
28,QUNAR CAYMAN IS LTD,SPNS ADR CL B,74906P104,36918,700000,SH,SOLE,700000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
29,RESTAURANT BRANDS INTL INC,COM,76131D103,239186,6402200,SH,SOLE,6402200,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
30,RESTORATION HARDWARE HLDGS I,COM,761283100,253716,3193410,SH,SOLE,3193410,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
31,SHOPIFY INC,CL A,82509L107,1806,70000,SH,SOLE,70000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
32,SPLUNK INC,COM,848637104,122931,2090300,SH,SOLE,2090300,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
33,SQUARE INC,CL A,852234103,90948,6947877,SH,SOLE,6947877,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
34,TABLEAU SOFTWARE INC,CL A,87336U105,221144,2347103,SH,SOLE,2347103,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
35,TAL ED GROUP,ADS REPSTG COM,874080104,79696,1715000,SH,SOLE,1715000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
36,TIME WARNER CABLE INC,COM,88732J207,169518,913400,SH,SOLE,913400,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
37,TRANSDIGM GROUP INC,COM,893641100,278773,1220282,SH,SOLE,1220282,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
38,VASCO DATA SEC INTL INC,COM,92230Y104,17565,1049900,SH,SOLE,1049900,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
39,VEEVA SYS INC,CL A COM,922475108,2164,75000,SH,SOLE,75000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
40,VIPSHOP HLDGS LTD,SPONSORED ADR,92763W103,755865,49500000,SH,SOLE,49500000,0,0,2015-12-31,2015Q4,TIGER GLOBAL MANAGEMENT LLC,0001167483
