,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,Adobe Inc,Common Stock,00724F101,6532,23644,SH,SOLE,23644,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
1,Aerojet Rocketdyne Holdings In,Common Stock,007800105,408,8077,SH,SOLE,8077,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
2,Advanced Micro Devices Inc,Common Stock,007903107,6081,209772,SH,SOLE,209772,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
3,AeroVironment Inc,Common Stock,008073108,9600,179242,SH,SOLE,98394,0,80848,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
4,Alibaba Group Holding Ltd,ADR,01609W102,22397,133930,SH,SOLE,94602,10472,28856,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
5,Align Technology Inc,Common Stock,016255101,315,1739,SH,SOLE,1739,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
6,Allegheny Technologies Inc,Common Stock,01741R102,39,1932,SH,SOLE,1932,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
7,Alphabet Inc,Common Stock,02079K107,1803,1479,SH,SOLE,1479,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
8,Altair Engineering Inc,Common Stock,021369103,973,28093,SH,SOLE,28093,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
9,Amazon.com Inc,Common Stock,023135106,16765,9658,SH,SOLE,7912,0,1746,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
10,AMETEK Inc,Common Stock,031100100,503,5476,SH,SOLE,5476,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
11,ANSYS Inc,Common Stock,03662Q105,3416,15433,SH,SOLE,15433,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
12,Apple Inc,Common Stock,037833100,18403,82169,SH,SOLE,58283,0,23886,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
13,AquaBounty Technologies Inc,Common Stock,03842K200,936,374541,SH,SOLE,374541,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
14,Arconic Inc,Common Stock,03965L100,374,14374,SH,SOLE,14374,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
15,Arcturus Therapeutics Holdings,Common Stock,03969T109,13088,1274413,SH,SOLE,1274413,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
16,Autodesk Inc,Common Stock,052769106,29726,201258,SH,SOLE,154217,15004,32037,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
17,Baidu Inc,ADR,056752108,13797,134268,SH,SOLE,108546,0,25722,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
18,Renishaw PLC,Common Stock,G75006117,2277,46479,SH,SOLE,46479,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
19,Bellicum Pharmaceuticals Inc,Common Stock,079481107,404,384427,SH,SOLE,384427,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
20,Bristol-Myers Squibb Co,Common Stock,110122108,16263,320712,SH,SOLE,275627,41546,3539,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
21,CareDx Inc,Common Stock,14167L103,7174,317300,SH,SOLE,317300,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
22,Carpenter Technology Corp,Common Stock,144285103,54,1039,SH,SOLE,1039,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
23,Castle Biosciences Inc,Common Stock,14843C105,3005,166087,SH,SOLE,166087,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
24,Cellectis SA,ADR,15117K103,12895,1239863,SH,SOLE,1099322,130278,10263,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
25,Cellular Biomedicine Group Inc,Common Stock,15117P102,5195,349625,SH,SOLE,349625,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
26,Cerus Corp,Common Stock,157085101,44762,8683170,SH,SOLE,6864948,125985,1692237,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
27,Cloudera Inc,Common Stock,18914U100,18424,2079484,SH,SOLE,1325997,0,753487,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
28,Codexis Inc,Common Stock,192005106,8647,630461,SH,SOLE,622333,8128,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
29,Cognex Corp,Common Stock,192422103,3419,69601,SH,SOLE,69601,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
30,Conformis Inc,Common Stock,20717E101,688,369660,SH,SOLE,369660,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
31,Deere & Co,Common Stock,244199105,1759,10426,SH,SOLE,10426,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
32,DuPont de Nemours Inc,Common Stock,26614N102,47,661,SH,SOLE,661,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
33,Eastman Chemical Co,Common Stock,277432100,44,600,SH,SOLE,600,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
34,Eastman Kodak Co,Common Stock,277461406,53,20180,SH,SOLE,20180,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
35,Editas Medicine Inc,Common Stock,28106W103,112163,4932398,SH,SOLE,3797364,339124,795910,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
36,Eventbrite Inc,Common Stock,29975E109,29410,1660664,SH,SOLE,1295303,124105,241256,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
37,ExOne Co/The,Common Stock,302104104,20371,2301775,SH,SOLE,1920956,0,380819,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
38,FLIR Systems Inc,Common Stock,302445101,1672,31790,SH,SOLE,31790,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
39,Facebook Inc,Common Stock,30303M102,941,5285,SH,SOLE,5285,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
40,FARO Technologies Inc,Common Stock,311642102,484,10013,SH,SOLE,10013,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
41,Fate Therapeutics Inc,Common Stock,31189P102,5265,339039,SH,SOLE,339039,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
42,General Electric Co,Common Stock,369604103,326,36456,SH,SOLE,36456,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
43,General Motors Co,Common Stock,37045V100,1586,42329,SH,SOLE,42329,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
44,Grayscale Bitcoin Trust BTC,Open-End Fund,389637109,15082,1424177,SH,SOLE,501680,392746,529751,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
45,GrubHub Inc,Common Stock,400110102,6814,121224,SH,SOLE,121224,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
46,Guardant Health Inc,Common Stock,40131M109,4736,74203,SH,SOLE,74203,0,0,2019-09-30,2019Q3,ARK Investment Management LLC,0001697748
