,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,AERCAP HOLDINGS NV,SHS,N00985106,46992,800000,SH,DFND,0,800000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
1,AIR LEASE CORP,CL A,00912X302,26950,550000,SH,DFND,0,550000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
2,AMERICAN AIRLS GROUP INC,COM,02376R102,102770,4300000,SH,DFND,0,4300000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
3,ARCONIC CORPORATION,COM,03966V107,263838,10391409,SH,DFND,0,10391409,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
4,AT&T INC,COM,00206R102,151350,5000000,SH,DFND,0,5000000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
5,BOEING CO,COM,097023105,25472,100000,SH,DFND,0,100000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
6,BOOKING HOLDINGS INC,COM,09857L108,46597,20000,SH,DFND,0,20000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
7,COMMUNITY HEALTH SYS INC NEW,COM,203668108,60840,4500000,SH,DFND,0,4500000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
8,CORMEDIX INC,COM,21900C308,15490,1550523,SH,DFND,0,1550523,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
9,CUBIC CORP,COM,229669106,111855,1500000,SH,DFND,0,1500000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
10,DELL TECHNOLOGIES INC,CL C,24703L202,2189024,24832943,SH,DFND,0,24832943,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
11,DISCOVERY INC,COM SER C,25470F302,95284,2582925,SH,DFND,0,2582925,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
12,E2OPEN PARENT HOLDINGS INC,COM CL A,29788T103,250704,25171131,SH,DFND,0,25171131,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
13,EATON VANCE FLTING RATE INC,COM,278279104,5032,356900,SH,DFND,0,356900,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
14,EATON VANCE SR FLTNG RTE TR,COM,27828Q105,7668,556064,SH,DFND,0,556064,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
15,EVERGY INC,COM,30034W106,627560,10541914,SH,DFND,0,10541914,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
16,EXPEDIA GROUP INC,COM NEW,30212P303,25818,150000,SH,DFND,0,150000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
17,FACEBOOK INC,CL A,30303M102,73633,250000,SH,DFND,0,250000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
18,FACEBOOK INC,CL A,30303M102,7363,25000,SH,DFND,0,25000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
19,HILTON WORLDWIDE HLDGS INC,COM,43300A203,24184,200000,SH,DFND,0,200000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
20,HOWMET AEROSPACE INC,COM,443201108,1335505,41565658,SH,DFND,0,41565658,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
21,INVESCO QQQ TR,UNIT SER 1,46090E103,1297263,4065000,SH,DFND,0,4065000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
22,INVESCO QQQ TR,UNIT SER 1,46090E103,542521,1700000,SH,DFND,0,1700000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
23,ISHARES TR,IBOXX HI YD ETF,464288513,326925,3750000,SH,DFND,0,3750000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
24,ISHARES TR,NASDAQ BIOTECH,464287556,105994,704000,SH,DFND,0,704000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
25,ISHARES TR,IBOXX INV CP ETF,464287242,520200,4000000,SH,DFND,0,4000000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
26,ISHARES TR,RUSSELL 2000 ETF,464287655,441880,2000000,SH,DFND,0,2000000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
27,ISHARES TR,U.S. REAL ES ETF,464287739,160895,1750000,SH,DFND,0,1750000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
28,MARATHON PETE CORP,COM,56585A102,565389,10570000,SH,DFND,0,10570000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
29,MARRIOTT INTL INC NEW,CL A,571903202,29622,200000,SH,DFND,0,200000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
30,MERCADOLIBRE INC,NOTE 2.000% 8/1,58733RAD4,13388,4000000,PRN,DFND,0,4000000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
31,NIELSEN HLDGS PLC,SHS EUR,G6518L108,417490,16600000,SH,DFND,0,16600000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
32,ORACLE CORP,COM,68389X105,30875,440000,SH,DFND,0,440000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
33,PEABODY ENGR CORP,COM,704551100,88484,28916201,SH,DFND,0,28916201,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
34,PHILLIPS 66,COM,718546104,81540,1000000,SH,DFND,0,1000000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
35,PINTEREST INC,CL A,72352L106,43085,582000,SH,DFND,0,582000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
36,PINTEREST INC,CL A,72352L106,37015,500000,SH,DFND,0,500000,0,2021-03-31,2021Q1,Elliott Investment Management L.P.,0001791786
