,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3-D SYS CORP DEL,COM NEW,88554D205,55949,1274456,SH,SOLE,1274456,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,AMAZON COM INC,COM,023135106,273247,984000,SH,SOLE,984000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,AVIS BUDGET GROUP,COM,053774105,38238,1330000,SH,SOLE,1330000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,BIO-REFERENCE LABS INC,COM $.01 NEW,09057G602,20700,720000,SH,SOLE,720000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,BURGER KING WORDLWIDE INC,COM,121220107,140472,7200000,SH,SOLE,7200000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,CARTER INC,COM,146229109,296280,4000000,SH,SOLE,4000000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,64278,519000,SH,SOLE,519000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,COCA COLA ENTERPRISES INC NE,COM,19122T109,189864,5400000,SH,SOLE,5400000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,COLFAX CORP,COM,194014106,193849,3720000,SH,SOLE,3720000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,COMCAST CORP NEW,CL A,20030N101,80786,1935000,SH,SOLE,1935000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,COMCAST CORP NEW,CL A SPL,20030N200,13885,350000,SH,SOLE,350000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,COTY INC,COM CL A,222070203,12885,750000,SH,SOLE,750000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
12,DOLLAR GEN CORP NEW,COM,256677105,302580,6000000,SH,SOLE,6000000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
13,DONNELLEY R R & SONS CO,COM,257867101,49012,3498394,SH,SOLE,3498394,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
14,FIDELITY NATL INFORMATION SV,COM,31620M106,214200,5000000,SH,SOLE,5000000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
15,FLEETCOR TECHNOLOGIES INC,COM,339041105,182112,2240000,SH,SOLE,2240000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
16,GRACE W R & CO DEL NEW,COM,38388F108,157995,1880000,SH,SOLE,1880000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
17,GROUPON INC,COM CL A,399473107,153900,18000000,SH,SOLE,18000000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
18,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,291927,4300000,SH,SOLE,4300000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
19,LIBERTY MEDIA CORP DELAWARE,CL A,531229102,487392,3845000,SH,SOLE,3845000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
20,LIGHTINTHEBOX HLDG CO LTD,SPONSORED ADR,53225G102,5384,400000,SH,SOLE,400000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
21,MAKEMYTRIP LIMITED MAURITIUS,SHS,V5633W109,102528,7184866,SH,SOLE,7184866,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
22,MASTERCARD INC,CL A,57636Q104,287250,500000,SH,SOLE,500000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
23,MCGRAW HILL FINL INC,COM,580645109,79785,1500000,SH,SOLE,1500000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
24,MEDNAX INC,COM,58502B106,9158,100000,SH,SOLE,100000,0,0,2013-06-30,2013Q2,TIGER GLOBAL MANAGEMENT LLC,0001167483
