,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,51JOB INC,SPONSORED ADS,316827104,3944,50572,SH,SOLE,50572,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
1,ABBOTT LABS,COM,002824100,47174,433463,SH,SOLE,426543,0,6920,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
2,ABIOMED INC,COM,003654100,2962,10691,SH,SOLE,10516,0,175,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
3,ACTIVISION BLIZZARD INC,COM,00507V109,4743,58594,SH,SOLE,58594,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
4,ACUITY BRANDS INC,COM,00508Y102,1670,16321,SH,SOLE,16321,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
5,ADIENT PLC,ORD SHS,G0084W101,432,24934,SH,SOLE,24934,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
6,ADOBE SYSTEMS INCORPORATED,COM,00724F101,7509,15312,SH,SOLE,15312,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
7,ADVANCE AUTO PARTS INC,COM,00751Y106,2398,15624,SH,SOLE,15624,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
8,ADVANCED MICRO DEVICES INC,COM,007903107,1790,21831,SH,SOLE,21831,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
9,AECOM,COM,00766T100,2766,66104,SH,SOLE,66104,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
10,AGCO CORP,COM,001084102,440,5931,SH,SOLE,5931,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
11,AGILENT TECHNOLOGIES INC,COM,00846U101,2947,29198,SH,SOLE,29198,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
12,AIR PRODS & CHEMS INC,COM,009158106,6218,20874,SH,SOLE,20874,0,0,2020-09-30,2020Q3,"Bridgewater Associates, LP",0001350694
