,Name of Issuer,Title of Class,CUSIP,Value,SHRS OR SH,PRN AMT PRN,Investment Discretion,Voting Authority_Sole,Voting Authority_Shared,Voting Authority_None,Date,Period,Filing Manager,CIK
0,3-D SYS CORP DEL,COM NEW,88554D205,76114,1286800,SH,SOLE,1286800,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
1,58 COM INC,SPON ADR REP A,31680Q104,52550,1262300,SH,SOLE,1262300,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
2,AUTOHOME INC,SP ADR RP CL A,05278C107,11172,290873,SH,SOLE,290873,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
3,AVIS BUDGET GROUP,COM,053774105,189823,3897800,SH,SOLE,3897800,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
4,BIO-REFERENCE LABS INC,COM $.01 NEW,09057G602,19930,720000,SH,SOLE,720000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
5,BURGER KING WORLDWIDE INC,COM,121220107,191160,7200000,SH,SOLE,7200000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
6,BURLINGTON STORES INC,COM,122017106,2952,100000,SH,SOLE,100000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
7,CADENCE DESIGN SYSTEM INC,COM,127387108,17327,1115000,SH,SOLE,1115000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
8,CARTER INC,COM,146229109,503563,6485031,SH,SOLE,6485031,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
9,CASTLIGHT HEALTH INC,CL B,14862Q100,2440,115000,SH,SOLE,115000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
10,CHARTER COMMUNICATIONS INC D,CL A NEW,16117M305,200231,1625248,SH,SOLE,1625248,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
11,COCA COLA ENTERPRISES INC NE,COM,19122T109,320084,6701918,SH,SOLE,6701918,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
12,COLFAX CORP,COM,194014106,262133,3674937,SH,SOLE,3674937,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
13,COMCAST CORP NEW,CL A,20030N101,182337,3643831,SH,SOLE,3643831,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
14,CRITEO S A,SPONS ADS,226718104,1622,40000,SH,SOLE,40000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
15,DELIA'S INC NEW,COM,246911101,2856,3400000,SH,SOLE,3400000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
16,DOLLAR GEN CORP NEW,COM,256677105,437940,7893663,SH,SOLE,7893663,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
17,EXONE CO,COM,302104104,23827,665000,SH,SOLE,665000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
18,FIDELITY NATL INFORMATION SV,COM,31620M106,335779,6282114,SH,SOLE,6282114,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
19,FIREEYE INC,COM,31816Q101,12314,200000,SH,SOLE,200000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
20,FLEETCOR TECHNOLOGIES INC,COM,339041105,220877,1919000,SH,SOLE,1919000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
21,GAP INC DEL,COM,364760108,110766,2765000,SH,SOLE,2765000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
22,HERTZ GLOBAL HOLDINGS INC,COM,42805T105,19314,725000,SH,SOLE,725000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
23,HIMAX TECHNOLOGIES INC,SPONSORED ADR,43289P106,11520,1000000,SH,SOLE,1000000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
24,IAC INTERACTIVECORP,COM PAR $.001,44919P508,41335,579000,SH,SOLE,579000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
25,KATE SPADE & CO,COM,485865109,30970,835000,SH,SOLE,835000,0,0,2014-03-31,2014Q1,TIGER GLOBAL MANAGEMENT LLC,0001167483
